"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Burnout among lawyers: effects of workload, latitude and mediation via engagement and over-engagement.",37346056,2023,NA,"10.1080/13218719.2022.2035840 [doi]","The legal profession is subject to many stereotypes, and it is difficult to find ","Nickum, Marion; Desrumaux, Pascale","ULR 4072 - PSITEC - Psychologie: Interactions, Temps, Emotions, Cognitions, ; ULR 4072 - PSITEC - Psychologie: Interactions, Temps, Emotions, Cognitions, ","eng","Journal Article","Psychiatr Psychol Law","Marion Nickum has declared no conflicts of interest. Pascale Desrumaux has ","Psychiatry, psychology, and law : an interdisciplinary journal of the Australian ","work"
"The Antecedents and Consequences of Workaholism: Findings From the Modern Japanese Labor Market.",35369202,2022,NA,"10.3389/fpsyg.2022.812821 [doi]; 812821","The present study examined the direct and indirect (via workaholism) ","Akutsu, Satoshi; Katsumura, Fumiaki; Yamamoto, Shohei","School of International Corporate Strategy, Hitotsubashi University Business ; School of International Corporate Strategy, Hitotsubashi University Business ; School of International Corporate Strategy, Hitotsubashi University Business ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","work"
"COVID-19 and Stressful Adjustment to Work: A Long-Term Prospective Study About Homeworking for Bank Employees in Italy.",35369135,2022,NA,"10.3389/fpsyg.2022.843095 [doi]; 843095","The COVID-19 evolution has forced the massive introduction of homeworking (HW) ","Orfei, Maria Donata; Porcari, Desiree Estela; D'Arcangelo, Sonia; Maggi, Francesca; Russignaga, Dario; Lattanzi, Nicola; Malizia, Andrea Patricelli; Ricciardi, Emiliano","Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Neuroscience Lab, Intesa Sanpaolo Innovation Center S.p.A., Turin, Italy.; Neuroscience Lab, Intesa Sanpaolo Innovation Center S.p.A., Turin, Italy.; Intesa Sanpaolo DC Tutela Aziendale - Sicurezza sul Lavoro ed Ambiente, Turin, ; Laboratory for the Analysis of Complex Economic Systems (AXES), IMT School for ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ","eng","Journal Article","Front Psychol","SD'A and FM were employed by the company Intesa Sanpaolo Innovation Center S.p.A. ","Frontiers in psychology","work"
"Employment Stress and Couple Adjustment among Clients With Disorders of Gambling and Alcohol Use: Themes of Transfers in Congruence Couple Therapy.",35340915,2022,NA,"10.1177/11782218221080773 [doi]; 11782218221080773","BACKGROUND: Individuals with problematic gambling, alcohol and substance use ","Lee, Bonnie K; Merali, Noor-Khanu","Faculty of Health Sciences, University of Lethbridge, Lethbridge, AB, Canada.; Graduate Certificate in Advanced Clinical Studies of Addiction, Faculty of Health ","eng","Journal Article","Subst Abuse","Declaration of Conflicting Interests: The author(s) declared the following ","Substance abuse : research and treatment","work"
"Work-Addiction Risk in Athletic Trainers and Its Relationship to Work-Family Conflict and Burnout.",35302614,2022,"Mar","10.4085/JAT0348-20 [doi]","CONTEXT: Individual factors can affect numerous work-life interface outcomes, ","Eason, Christianne M; Gilgallon, Timothy Joseph; Singe, Stephanie M","Department of Kinesiology, University of Connecticut, Storrs.; Korey Stringer Institute, University of Connecticut, Storrs.; Department of Kinesiology, University of Connecticut, Storrs.; Department of Kinesiology, University of Connecticut, Storrs.","eng","Journal Article","J Athl Train",NA,"Journal of athletic training","work"
"The Effect of Work Connectivity Behavior After-Hours on Employee Psychological Distress: The Role of Leader Workaholism and Work-to-Family Conflict.",35284392,2022,NA,"10.3389/fpubh.2022.722679 [doi]; 722679","BACKGROUND: The work connectivity behavior after-hours (WCBA) has become ","Dong, Mingchao; Zhang, Tianlu; Li, Yingwu; Ren, Zhengzheng","Department of Psychology, Renmin University of China, Beijing, China.; Department of Psychology, Renmin University of China, Beijing, China.; Department of Psychology, Renmin University of China, Beijing, China.; The Laboratory of Department of Psychology, Renmin University of China, Beijing, ; Department of Psychology, Renmin University of China, Beijing, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Front Public Health","The authors declare that the research was conducted in the absence of any ","Frontiers in public health","work"
"Mental health in the post-lockdown pandemic phase: Relief or exacerbation of psychological distress? A cross-sectional study in the general population in Italy.",35276543,2022,"May","S0001-6918(22)00070-1 [pii]; 10.1016/j.actpsy.2022.103555 [doi]","This study is one of the first aiming at investigating the mental health in the ","Orfei, Maria Donata; Bossi, Francesco; D'Arcangelo, Sonia; Maggi, Francesca; Lattanzi, Nicola; Malizia, Andrea Patricelli; Ricciardi, Emiliano","Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Intesa Sanpaolo Innovation Center SpA Neuroscience Lab, Torino, Italy. Electronic ; Intesa Sanpaolo Innovation Center SpA Neuroscience Lab, Torino, Italy. Electronic ; Laboratory for the Analysis of compleX Economic Systems (AXES), IMT School for ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ; Molecular Mind Laboratory (MoMiLab), IMT School for Advanced Studies Lucca, ","eng","Journal Article","Acta Psychol (Amst)",NA,"Acta psychologica","work"
"Workaholism and the Enactment of Bullying Behavior at Work: A Prospective Analysis.",35206587,2022,"Feb","10.3390/ijerph19042399 [doi]; 2399","Despite the fact that workaholism and workplace aggressive behavior share many ","Balducci, Cristian; Menghini, Luca; Conway, Paul M; Burr, Hermann; Zaniboni, Sara","Department of Psychology, University of Bologna, 40127 Bologna, Italy.; Department of Psychology, University of Bologna, 40127 Bologna, Italy.; Department of Psychology, University of Copenhagen, 1353 Copenhagen, Denmark.; Work and Health Section, Federal Institute for Occupational Safety and Health ; Department of Psychology, University of Bologna, 40127 Bologna, Italy.; Department of Management, Technology, and Economics, ETH Zurich, 8092 Zurich, ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Assessing the impact of workaholism and work engagement on medical university employee stress and satisfaction levels.",35186447,2022,NA,"10.7717/peerj.12565 [doi]; e12565","BACKGROUND: Workaholism (WH) is related with high mental trouble and physical ","Sarfaraz, Mahin; Sarfaraz, Shaur; Maqsood, Afsheen; Ahmed, Naseer; Vohra, Fahim; Abduljabbar, Tariq; Abduljabbar, Adel S","Institute of Health Management, Dow University of Health Sciences, Karachi, ; Institute of Medical Education, Jinnah Sindh Medical University, Karachi, Sindh, ; Bahria University Dental College, Karachi, Pakistan.; Department of Prosthodontics, Altamash Institute of Dental Medicine, Karachi, ; Department of Prosthetic Dental Science, College of Dentistry, King Saud ; Department of Prosthetic Dental Science, College of Dentistry, King Saud ; Department of Psychology, College of Education, King Saud University, Riyadh, ","eng","Journal Article; Research Support, Non-U.S. Gov't","PeerJ","The authors declare that they have no competing interests.","PeerJ","work"
"Studyholism: A New Obsessive-Compulsive Related Disorder? An Analysis of Its Association With Internalizing and Externalizing Features.",35140647,2021,NA,"10.3389/fpsyg.2021.734116 [doi]; 734116","Studyholism (or obsession toward study) is a new potential obsessive-compulsive ","Loscalzo, Yura; Giannini, Marco","Department of Health Sciences, School of Psychology, University of Florence, ; Department of Health Sciences, School of Psychology, University of Florence, ","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology","work"
"Meta-Analysis of Factors Associated with Occupational Therapist Burnout.",34987329,2021,NA,"10.1155/2021/1226841 [doi]; 1226841","Burnout, a reaction to chronic emotional stress, affects health and reduces the ","Park, Eun-Young","Department of Secondary Special Education, College of Education, Jeonju ","eng","Journal Article; Meta-Analysis; Review","Occup Ther Int","The author declares that there is no conflict of interest regarding the ","Occupational therapy international","work"
"Workaholism and family interaction among nurses.",34909987,2021,"Dec","S1413-81232021001205945 [pii]; 10.1590/1413-812320212612.13842021 [doi]","This study aims to identify the prevalence of workaholism and work-family ","Borges, Elisabete Maria das Neves; Sequeira, Carlos Alberto da Cruz; Queiros, Cristina Maria Leite; Mosteiro-Diaz, Maria Pilar","Escola Superior de Enfermagem do Porto, Centro de Investigacao em Tecnologias e ; Escola Superior de Enfermagem do Porto, Centro de Investigacao em Tecnologias e ; Faculdade de Psicologia e de Ciencias da Educacao da Universidade do Porto. ; Facultade de Medicina e Ciencias da Saude, Universidad de Oviedo. Asturias, ","eng","Journal Article","Cien Saude Colet",NA,"Ciencia & saude coletiva","work"
"Work-Life Balance and Mental Health Needs of Health Professionals During COVID-19 Pandemic in Turkey.",34849106,2022,NA,"10.1007/s11469-021-00717-6 [doi]","Health professionals constitute a group that is at a high risk of COVID-19. They ","Ayar, Duygu; Karaman, Mehmet A; Karaman, Ruveyda","Psychiatric Nurse Practitioner Program, Department of Nursing, Gaziantep Islam, ; General Education Program, Department of Liberal Arts, American University of the ; Kilis Provincial Health Directorate, Health Services Division, Kilis, Turkey.","eng","Journal Article","Int J Ment Health Addict","Conflict of InterestThe authors declare no competing interests.","International journal of mental health and addiction","work"
"Workaholism, sleep disorders, and potential e-learning impacts among Menoufia university staff during COVID-19 pandemic.",34847661,2021,"Jun","10.4081/jphr.2021.2203 [doi]; 2203","BACKGROUND: Workaholism is described as a constant, internal drive to work and ","Allam, Heba Khodary; Helmy, Mai Salah; El Badry, Aziza Saad; Younis, Faten Ezzelarab","Department of Public Health and Community Medicine, Faculty of Medicine, Menoufia ; Department of Psychology, Faculty of Arts, Menoufia University. ; Department of Public Health and Community Medicine, Faculty of Medicine, Menoufia ; Department of Public Health and Community Medicine, Faculty of Medicine, Menoufia ","eng","Journal Article","J Public Health Res",NA,"Journal of public health research","work"
"Workaholism across European and Asian cultures during the COVID-19 pandemic.",34847620,2022,"Feb","10.1002/pchj.501 [doi]","The current cross-cultural study examined the construct of workaholism across ","Krumov, Krum D; Larsen, Knud S; Liu, Jin; Schneider, Johann F; Kemmelmeier, Markus; Krumova, Albena K; Widodo, Eko; Gungov, Alexander L; Juhasz, Marta; Garvanova, Magdalena Z; Kumar, Sanjay; Repaczki, Rita; Paul, Markus","Department Social Psychology, Sofia University ""St. Kliment Ohridski"", Sofia, ; Department of Psychology, Oregon State University, Corvallis, Oregon, USA.; School of Humanities and Social Sciences, Beijing Institute of Technology, ; Department of Psychology, Saarland University, Saarbrucken, Germany.; Department of Sociology, University of Nevada, Reno, Nevada, USA.; Department Social Psychology, Sofia University ""St. Kliment Ohridski"", Sofia, ; Department of Business Administration, Atma Jaya Catholic University, Jakarta, ; Department of Logic, Ethics and Aesthetics, Sofia University ""St. Kliment ; Department of Ergonomics & Psychology, Budapest University of Technology & ; Department of Public Communications, ULSIT, Sofia, Bulgaria.; Western Coalfields Ltd, Nagpur, India.; Department of Ergonomics & Psychology, Budapest University of Technology & ; Forschungsburo, Trulben, Germany.","eng","Journal Article","Psych J",NA,"PsyCh journal","work"
