"Title","PMID"
"Internet Addiction and Its Relationship With Suicidal Behaviors: A Meta-Analysis of Multinational Observational Studies.","29877640"
"Prevalence of Internet Addiction and Associated Psychological Co-morbidities among College Students in Bhutan.","30375997"
"Prevalence of internet addiction and its associated factors among medical students at Taiba University, Saudi Arabia.","33209802"
"Association Between Internet Addiction, Depression and Sleep Quality Among Undergraduate Students of Medical and Allied Sciences.","35140429"
"Mexican and Spanish university students' Internet addiction and academic procrastination: Correlation and potential factors.","32442238"
"Associations of Personality Traits with Internet Addiction: A Cross-Cultural Meta-Analysis with a Multilingual Approach.","34788555"
"Characteristics of Social Network Gamers: Results of an Online Survey.","26217238"
"Internet addiction and depressive symptoms: a dose-response effect mediated by levels of physical activity.","34392666"
"The mediating role of Internet addiction in depression, social anxiety, and psychosocial well-being among adolescents in six Asian countries: a structural equation modelling approach.","26343546"
"[Relationship of childhood physical abuse and internet addiction disorder in adolescence: the mediating role of self-esteem].","22575110"
"Tridimensional personality of adolescents with internet addiction and substance use experience.","17249631"
"Social skills deficits and their association with Internet addiction and activities in adolescents with attention-deficit/hyperactivity disorder.","28245666"
"Adverse childhood experiences and sleep disorders among Tunisian adolescents: The mediating role of internet addiction.","36652900"
"Association of stress coping strategies with Internet addiction in college students: The moderating effect of depression.","26343464"
"The influence of personality, parental behaviors, and self-esteem on Internet addiction: a study of Chinese college students.","24003966"
"Internet addiction phenomenon in early adolescents in Hong Kong.","22778694"
"Internet addiction and psychological well-being among college students: A cross-sectional study from Central India.","29915749"
"Network analysis of internet addiction and depression among Chinese college students during the COVID-19 pandemic: A longitudinal study.","35945974"
"[Attachment Style, Motives for Use and Internet Addiction].","26859165"
"Online shopping in treatment-seeking patients with buying-shopping disorder.","31476589"
"An Ensemble Classifier with Case-Based Reasoning System for Identifying Internet Addiction.","30959905"
"Internet addiction among Iranian adolescents: a nationwide study.","25130156"
"Is it meaningful to distinguish between generalized and specific Internet addiction? Evidence from a cross-cultural study from Germany, Sweden, Taiwan and China.","24616402"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","30808117"
"Assessment of internet addiction and loneliness in secondary and high school students.","25823176"
"Validation of the short Arabic UPPS-P Impulsive Behavior Scale.","28683772"
"Self-Control, Consideration of Future Consequences, and Internet Addiction among Chinese Adolescents: The Moderating Effect of Deviant Peer Affiliation.","34501614"
"Impulsivity in internet addiction: a comparison with pathological gambling.","22663306"
"Proposed diagnostic criteria and the screening and diagnosing tool of Internet addiction in college students.","19486737"
"Associations Among the Big Five Personality Traits, Maladaptive Cognitions, and Internet Addiction Across Three Time Measurements in 3 Months During the COVID-19 Pandemic.","34093344"
"Internet addiction symptoms, disordered eating, and body image avoidance.","23320871"
"Prevalence of Internet addiction and its association with social support and other related factors among adolescents in China.","27544491"
"Evaluation of the relationship between internet addiction and interpersonal relationships in university studentsin Japan.","30480904"
"The role of depressive symptoms, anxiety symptoms, and school functioning in the association between peer victimization and internet addiction: A moderated mediation model.","31176184"
"Ecological Predictors and Trajectory of Internet Addiction from Childhood through Adolescence: A Nationally Representative Longitudinal Study.","34207812"
"Standardization study of internet addiction improvement motivation scale.","23251202"
"Maladaptive Perfectionism and Internet Addiction among Chinese College Students: A Moderated Mediation Model of Depression and Gender.","33803092"
"Working Memory Depletion Affects Intertemporal Choice Among Internet Addicts and Healthy Controls.","34975606"
"Usefulness of Young's Internet addiction test for clinical populations.","23249304"
"Psychological Factors Including Demographic Features, Mental Illnesses, and Personality Disorders as Predictors in Internet Addiction Disorder.","29997655"
"Association between fatigue and Internet addiction in female hospital nurses.","22515191"
"Pattern and predictors of internet addiction among secondary school adolescents in Enugu, Nigeria.","37203100"
"Does psychopathology in childhood predict internet addiction in male adolescents?","23242708"
"Perceived Stress and Internet Addiction Among Chinese College Students: Mediating Effect of Procrastination and Moderating Effect of Flow.","34262501"
"Internet addiction among college students in a Chinese population: Prevalence, correlates, and its relationship with suicide attempts.","32400075"
