"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"On the current psychotherapeutic situation for persons with pornography use disorder in Germany.",37141047,2023,"Jun","10.1556/2006.2023.00011 [doi]","BACKGROUND AND AIMS: For the first time, the ICD-11 provides the diagnosis ","Markert, Charlotte; Storz, Florian; Golder, Sarah; Rechmann, Johanna; Rubel, Julian A; Lalk, Christopher; Vogt, Rabea; Glombiewski, Julia A; Braun, David; Pane-Farre, Christiane A; Michael, Tanja; Mattheus, Hannah K; Dominick, Nanne; Wolfling, Klaus; Lutz, Wolfgang; Schaffrath, Jana; Stangier, Ulrich; Kananian, Schahryar; Struwing, Dirk; Klingelhofer, Doerthe; Valbert, Frederik; Neumann, Anja; Walter, Bertram; Stark, Rudolf","1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 3Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 4Clinical Psychology and Psychotherapy, University of Osnabruck, Germany.; 4Clinical Psychology and Psychotherapy, University of Osnabruck, Germany.; 5Department of Clinical Psychology and Psychotherapy, University Koblenz-Landau, ; 5Department of Clinical Psychology and Psychotherapy, University Koblenz-Landau, ; 6Department of Clinical Psychology, Experimental Psychopathology and ; 6Department of Clinical Psychology, Experimental Psychopathology and ; 7Division of Clinical Psychology and Psychotherapy, Department of Psychology, ; 7Division of Clinical Psychology and Psychotherapy, Department of Psychology, ; 8Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic ; 8Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic ; 9Clinical Psychology and Psychotherapy, University of Trier, Germany.; 9Clinical Psychology and Psychotherapy, University of Trier, Germany.; 10Clinical Psychology and Psychotherapy, Goethe University, Frankfurt, Germany.; 10Clinical Psychology and Psychotherapy, Goethe University, Frankfurt, Germany.; 11Aus-und Weiterbildungseinrichtung fur klinische Verhaltenstherapie (AWKV), ; 11Aus-und Weiterbildungseinrichtung fur klinische Verhaltenstherapie (AWKV), ; 12Institute for Healthcare Management and Research, University Duisburg-Essen, ; 12Institute for Healthcare Management and Research, University Duisburg-Essen, ; 1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 3Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ; 1Department of Psychotherapy and Systems Neuroscience, Justus Liebig University ; 2Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Germany.; 3Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, ","eng","Journal Article","J Behav Addict","All authors report no financial or other relationship relevant to the subject of ","Journal of behavioral addictions","behavioural_addictions"
"Editorial: Community series in neurobiological biomarkers for developing novel treatments of substance and non-substance addiction, volume II.",37124254,2023,NA,"10.3389/fpsyt.2023.1134561 [doi]; 1134561",NA,"Fang, Yehong; Liu, Yi; Li, Ling; Ghahremani, Dara G; Chen, Jianhua; Okita, Kyoji; Guo, Wenbin; Liao, Yanhui","Department of Psychiatry, Sir Run Run Shaw Hospital, Zhejiang University School ; Department of Psychiatry, Sir Run Run Shaw Hospital, Zhejiang University School ; Department of Psychiatry, Sir Run Run Shaw Hospital, Zhejiang University School ; Department of Psychiatry and Biobehavioral Sciences, Semel Institute for ; Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, ; Integrative Brain Imaging Center of National Center of Neurology and Psychiatry, ; National Clinical Research Center for Mental Disorders, Department of Psychiatry, ; Department of Psychiatry, Sir Run Run Shaw Hospital, Zhejiang University School ","eng","Editorial","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","behavioural_addictions"
"Comparison of binge-eating disorder and food addiction.",37115520,2023,"Apr","10.1177/03000605231171016 [doi]; 03000605231171016","In the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition, ","Ratkovic, Dragana; Knezevic, Vladimir; Dickov, Aleksandra; Fedrigolli, Elsa; Comic, Masa","University of Novi Sad, Faculty of Medicine Novi Sad, Department of Psychiatry ; Psychiatry Clinic, University Clinical Center of Vojvodina, Novi Sad, Republic of ; University of Novi Sad, Faculty of Medicine Novi Sad, Department of Psychiatry ; Psychiatry Clinic, University Clinical Center of Vojvodina, Novi Sad, Republic of ; University of Novi Sad, Faculty of Medicine Novi Sad, Department of Psychiatry ; Psychiatry Clinic, University Clinical Center of Vojvodina, Novi Sad, Republic of ; University of Novi Sad, Faculty of Medicine Novi Sad, Department of Psychiatry ; University of Novi Sad, Faculty of Medicine Novi Sad, Department of Psychiatry ; Psychiatry Clinic, University Clinical Center of Vojvodina, Novi Sad, Republic of ","eng","Journal Article; Review","J Int Med Res","The authors declare no conflict of interest.","The Journal of international medical research","behavioural_addictions"
"University Students' Gaming and Gambling Behaviors, Related Factors, and the Relationship Between Gaming and Gambling.",37115422,2023,"Apr","10.1007/s10899-023-10209-y [doi]","The purpose of this study was to investigate university students' gaming and ","Koc, Serife; Kocakaya, Ramazan; Turkmen, Ayse Sonay; Cakici, Ahmet Burhan","Department of Nursing, Faculty of Health Sciences, Karamanoglu Mehmetbey ; Department of Social Work, Faculty of Health Sciences, Karamanoglu Mehmetbey ; Department of Nursing, Faculty of Health Sciences, Karamanoglu Mehmetbey ; Department of Social Work, Faculty of Health Sciences, Karamanoglu Mehmetbey ","eng","Journal Article","J Gambl Stud",NA,"Journal of gambling studies","behavioural_addictions"
"Behavioral Addiction from the Asian Americans Perspective: Exploration of Public and Help-Seeking Stigma.",37115421,2023,"Apr","10.1007/s10899-023-10210-5 [doi]","Asian Americans have been unlikely to seek mental health services despite their ","Li, Qian; Whelan, James P","Northport VA Medical Center, 79 Middleville Rd, Northport, NY, 11768, USA. ; University of Memphis, Memphis, USA.","eng","Journal Article","J Gambl Stud","The authors declare no conflict of interest.","Journal of gambling studies","behavioural_addictions"
"Frequency of and Factors Associated with the Presence of a History of Probable Attention-Deficit Hyperactivity Disorder in a Population of Patients with Sex Addiction.",37088070,2023,NA,"10.1159/000530110 [doi]","INTRODUCTION: Since the first description of sex addiction (SA) by Carnes, ","Schreck, Benoit; Forcier, Camille; Balem, Marianne; Cabelguen, Clemence; Leboucher, Juliette; Grall-Bronnec, Marie; Challet-Bouju, Gaelle","Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, Univ Tours, CHU Nantes, INSERM, MethodS in Patient-centered ; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, Univ Tours, CHU Nantes, INSERM, MethodS in Patient-centered ; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, Univ Tours, CHU Nantes, INSERM, MethodS in Patient-centered ; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, Univ Tours, CHU Nantes, INSERM, MethodS in Patient-centered ","eng","Journal Article","Eur Addict Res",NA,"European addiction research","behavioural_addictions"
"Cryptocurrency Trading as a Behavioral Addiction: A Case Report.",37060607,2023,"Spring","10.24869/psyd.2023.128 [doi]",NA,"Sonkurt, Harun Olcay","Private Practice, Sumer Mahallesi, Aksahin Sokak, Uydu Demirkent Sitesi, C Blok, ","eng","Case Reports; Journal Article","Psychiatr Danub",NA,"Psychiatria Danubina","behavioural_addictions"
"Predicting the Learning Avoidance Motivation, Learning Commitment, and Silent Classroom Behavior of Chinese Vocational College Students Caused by Short Video Addiction.",37046912,2023,"Mar","10.3390/healthcare11070985 [doi]; 985","As short video addiction has gradually become an emerging Internet behavioral ","Ye, Jian-Hong; He, Zhen; Yang, Xiantong; Lee, Yi-Sang; Nong, Weiguaju; Ye, Jhen-Ni; Wang, Chiung-Ling","Faculty of Education, Beijing Normal University, Beijing 100875, China.; National Institute of Vocational Education, Beijing Normal University, Beijing ; Faculty of Education, Beijing Normal University, Beijing 100875, China.; National Institute of Vocational Education, Beijing Normal University, Beijing ; Faculty of Psychology, Beijing Normal University, Beijing 100875, China.; Department of Industrial Education, National Taiwan Normal University, Taipei ; School of Education, Guangxi University of Foreign Languages, Nanning 530222, ; Graduate Institute of Technological & Vocational Education, National Taipei ; Department of Industrial Education, National Taiwan Normal University, Taipei ","eng","Journal Article","Healthcare (Basel)","The authors declare that they have no conflict of interest.","Healthcare (Basel, Switzerland)","behavioural_addictions"
"The relationship between problematic Instagram use and eating disorders psychopathology: an explanatory structural equation model.",37022359,2023,"Apr","10.1007/s00127-023-02477-1 [doi]","An emerging body of research has evidenced the negative influence of using and ","Fioravanti, Giulia; Cassioli, Emanuele; Rossi, Eleonora; Lucherini Angeletti, Lorenzo; Casale, Silvia; Ricca, Valdo; Castellini, Giovanni","Psychology Unit, Department of Health Sciences, University of Florence, Florence, ; Psychiatry Unit, Department of Health Sciences, University of Florence, Largo ; Psychiatry Unit, Department of Health Sciences, University of Florence, Largo ; Psychiatry Unit, Department of Health Sciences, University of Florence, Largo ; Psychology Unit, Department of Health Sciences, University of Florence, Florence, ; Psychiatry Unit, Department of Health Sciences, University of Florence, Largo ; Psychiatry Unit, Department of Health Sciences, University of Florence, Largo ","eng","Journal Article","Soc Psychiatry Psychiatr Epidemiol",NA,"Social psychiatry and psychiatric epidemiology","behavioural_addictions"
"Validity, reliability and prevalence estimates of nomophobia among undergraduate dental students of Bhubaneswar, India.",37013899,2023,NA,"10.32394/rpzh.2023.0246 [doi]","BACKGROUND: Considered a modern phobia, Nomophobia (NO MObile PHOne PhoBIA) is a ","Mohapatra, Upasana; Nagarajappa, Ramesh; Satyarup, Dharmashree; Panda, Sailaja","Department of Public Health Dentistry, Institute of Dental Sciences, Siksha 'O' ; Dhruva Dental Care, Kasavanahalli, Bangalore, Karnataka, India.; Department of Public Health Dentistry, Institute of Dental Sciences, Siksha 'O' ; Department of Public Health Dentistry, Institute of Dental Sciences, Siksha 'O' ","eng","Journal Article","Rocz Panstw Zakl Hig",NA,"Roczniki Panstwowego Zakladu Higieny","behavioural_addictions"
"A rise in social media use in adolescents during the COVID-19 pandemic: the French validation of the Bergen Social Media Addiction Scale in a Canadian cohort.",37004081,2023,"Mar","10.1186/s40359-023-01141-2 [doi]; 92","INTRODUCTION: Social media use has grown dramatically since its inception in the ","Rouleau, Raphael Dufort; Beauregard, Carmen; Beaudry, Vincent","Department of Psychiatry, Faculty of Medicine and Health Sciences, Universite de ; Department of Psychiatry, Faculty of Medicine and Health Sciences, Universite de ; Division of Child and Adolescent Psychiatry, Department of Psychiatry, CIUSSS de ; Department of Psychiatry, Faculty of Medicine and Health Sciences, Universite de ; Division of Child and Adolescent Psychiatry, Department of Psychiatry, CIUSSS de ","eng","Journal Article","BMC Psychol","The authors declare no competing interests with respect to the research, ","BMC psychology","behavioural_addictions"
"Premorbid Personality Traits as Risk Factors for Behavioral Addictions: A Systematic Review of a Vulnerability Hypothesis.",36980025,2023,"Feb","10.3390/children10030467 [doi]; 467","The debate on personality structure and behavioral addictions is an outstanding ","Smirni, Daniela; Smirni, Pietro; Lavanco, Gioacchino; Caci, Barbara","Department of Psychology, Educational Science and Human Movement, University of ; Department of Educational Sciences, University of Catania, 95124 Catania, Italy.; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ","eng","Journal Article; Review","Children (Basel)","The authors declare no conflict of interest.","Children (Basel, Switzerland)","behavioural_addictions"
"An Integrated Approach to Addictive Behaviors: A Study on Vulnerability and Maintenance Factors.",36975391,2023,"Feb","10.3390/ejihpe13030039 [doi]","This study aimed to explore the relationships among the variables involved in a ","Gori, Alessio; Topino, Eleonora; Cacioppo, Marco; Craparo, Giuseppe; Schimmenti, Adriano; Caretti, Vincenzo","Department of Health Sciences, University of Florence, Via di San Salvi 12, Pad. ; Integrated Psychodynamic Psychotherapy Institute (IPPI), Via Ricasoli 32, 50122 ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ; Faculty of Human and Social Sciences, UKE-Kore University of Enna, Cittadella ; Faculty of Human and Social Sciences, UKE-Kore University of Enna, Cittadella ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ","eng","Journal Article","Eur J Investig Health Psychol Educ","The authors declare no conflict of interest.","European journal of investigation in health, psychology and education","behavioural_addictions"
"Adult ADHD Diagnosis, Symptoms of Impulsivity, and Emotional Dysregulation in a Clinical Sample of Outpatients Consulting for a Behavioral Addiction.",36945199,2023,"May","10.1177/10870547231161336 [doi]","OBJECTIVE: This study aimed to investigate ADHD in adult outpatients seeking ","El Archi, Sarah; Barrault, Servane; Garcia, Manuel; Branger, Stephanie; Mauge, Damien; Ballon, Nicolas; Brunault, Paul","Qualipsy, EE1901, Universite de Tours, Tours, France.; Qualipsy, EE1901, Universite de Tours, Tours, France.; Centre de Soins d'Accompagnement et de Prevention en Addictologie (CSAPA-37), ; Laboratoire de Psychopathologie et Processus de Sante, Universite Paris Cite, ; Centre de Soins d'Accompagnement et de Prevention en Addictologie (CSAPA-37), ; Equipe de Liaison et de Soins en Addictologie, Tours, France.; Centre de Soins d'Accompagnement et de Prevention en Addictologie (CSAPA-37), ; Centre de Soins d'Accompagnement et de Prevention en Addictologie (CSAPA-37), ; Equipe de Liaison et de Soins en Addictologie, Tours, France.; UMR 1253, iBrain, INSERM, Universite de Tours, Tours, France.; Qualipsy, EE1901, Universite de Tours, Tours, France.; Equipe de Liaison et de Soins en Addictologie, Tours, France.; UMR 1253, iBrain, INSERM, Universite de Tours, Tours, France.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Atten Disord",NA,"Journal of attention disorders","behavioural_addictions"
