"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Severity of behavioral addiction symptoms among young adults using non-prescribed sedatives/hypnotics.","36941849",2023,"Jun","10.1016/j.abrep.2023.100485 [doi]; 100485","INTRODUCTION: Young adulthood is considered a critical period in terms of ","Peter, Lea; Paksi, Borbala; Magi, Anna; Eisinger, Andrea; Kotyuk, Eszter; Czako, Andrea; Griffiths, Mark D; Demetrovics, Zsolt; Ando, Balint","Department of Psychiatry, University of Szeged, 8-10 Koranyi fasor, Szeged ; Institute of Education, ELTE Eotvos Lorand University, 23-27 Kazinczy Street, ; Doctoral School of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Institute of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Doctoral School of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Institute of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Institute of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Institute of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Centre of Excellence in Responsible Gaming, University of Gibraltar, Europa Point ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Institute of Psychology, ELTE Eotvos Lorand University, 46 Izabella Street, ; Centre of Excellence in Responsible Gaming, University of Gibraltar, Europa Point ; Department of Psychiatry, University of Szeged, 8-10 Koranyi fasor, Szeged ","eng","Journal Article","Addict Behav Rep","The authors declare that they have no known competing financial interests or ","Addictive behaviors reports","gaming"
"The effect of time spent sitting and excessive gaming on the weight status, and perceived weight stigma among Taiwanese young adults.","36938463",2023,"Mar","10.1016/j.heliyon.2023.e14298 [doi]; e14298","BACKGROUND: During the COVID-19 pandemic, physical inactivity and sedentary ","Kamolthip, Ruckwongpatr; Yang, Yung-Ning; Latner, Janet D; O'Brien, Kerry S; Chang, Yen-Ling; Lin, Chien-Chin; Pakpour, Amir H; Lin, Chung-Ying","Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Pediatrics, E-DA Hospital, I-Shou University, Kaohsiung, Taiwan.; School of Medicine, I-Shou University, Kaohsiung, Taiwan.; Department of Psychology, University of Hawaii at Manoa, Honolulu, HI, USA.; School of Social Sciences, Faculty of Arts, Monash University, Melbourne, VIC, ; Department of Family Medicine, Cardinal Tien Hospital, New Taipei, Taiwan.; Department of Laboratory Medicine, National Taiwan University Hospital, Taipei, ; Division of Hematology and Internal Medicine, National Taiwan University ; Graduate Institute of Clinical Medicine, National Taiwan University, Taipei, ; Department of Nursing, School of Health and Welfare, Jonkoping University, ; Institute of Allied Health Sciences, College of Medicine, National Cheng Kung ; Department of Occupational Therapy, College of Medicine, National Cheng Kung ; Biostatistics Consulting Center, National Cheng Kung University Hospital, College ; Department of Public Health, College of Medicine, National Cheng Kung University, ","eng","Journal Article","Heliyon","The authors declare that they have no known competing financial interests or ","Heliyon","gaming"
"Emotional dysregulation predicts problematic gaming in children and youths: a cross-sectional and longitudinal approach.","36932230",2023,"Mar","10.1007/s00787-023-02184-x [doi]","Adolescents show a high vulnerability for addictive gaming patterns on the one ","Schettler, Leonie Marie; Thomasius, Rainer; Paschke, Kerstin","German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ","eng","Journal Article","Eur Child Adolesc Psychiatry","The authors declare no conflict of interest. The sponsors had no authority over ","European child & adolescent psychiatry","gaming"
"Parent-Adolescent Conflict, Peer Victimization, and Internet Gaming Disorder Among Chinese Adolescents: The Moderating Effect of OXTR Gene rs53576 Polymorphism.","36930441",2023,"Mar","10.1007/s10578-023-01523-y [doi]","Despite growing evidence that parent-adolescent conflict positively correlates ","Liang, Qiao; Yu, Chengfu; Xing, Qiang; Chen, Pei; Li, Shengnan","Department of Psychology, School of Education, Guangzhou University, 230 Outer ; Department of Psychology, School of Education, Guangzhou University, 230 Outer ; Department of Psychology, School of Education, Guangzhou University, 230 Outer ; Department of Psychology, School of Education, Guangzhou University, 230 Outer ; Department of Psychology, School of Education, Guangzhou University, 230 Outer ","eng","Journal Article","Child Psychiatry Hum Dev",NA,"Child psychiatry and human development","gaming"
"The prevalence of internet gaming disorders and the associated psychosocial risk factors among adolescents in Malaysian secondary schools.","36927134",2023,"Mar","10.1177/13591045231164870 [doi]","Internet Gaming Disorder (IGD) has been placed under the conditions for further ","Mohamed, Nor Firdous; Ab Manan, Norhafizah; Muhammad Firdaus Chan, Muhd Fadlin; Rahmatullah, Bahbibi; Abd Wahab, Rasidah; Baharudin, Siti Nor Amira; Govindasamy, Priyalatha; Abdulla, Kahar","Department of Psychology, Faculty of Human Development, Universiti Pendidikan ; Department of Community Medicine, Faculty of Medicine, University of Cyberjaya, ; Department of Psychology, Faculty of Human Development, Universiti Pendidikan ; Faculty of Computing and Meta-Technology, Universiti Pendidikan Sultan Idris, ; Reconstructive and Rehabilitation Centre, Faculty of Medicine and Health ; Faculty of Education and Humanities, UNITAR International University, Selangor, ; Department of Psychology, Faculty of Human Development, Universiti Pendidikan ; Faculty of Education and Humanities, UNITAR International University, Selangor, ; European Alliance Against Depression, Department of Psychiatry, Psychosomatics, ","eng","Journal Article","Clin Child Psychol Psychiatry",NA,"Clinical child psychology and psychiatry","gaming"
"The concept of recovery in gaming disorder: A scoping review.","36917469",2023,"Mar","10.1556/2006.2023.00002 [doi]","BACKGROUND: Recovery from mental health and behavioral disorders is classically ","Gavriel-Fried, Belle; Serry, Meytal; Katz, Dana; Hidvegi, Dorottya; Demetrovics, Zsolt; Kiraly, Orsolya","1The Bob Shapell School of Social Work, Tel Aviv University, Israel.; 1The Bob Shapell School of Social Work, Tel Aviv University, Israel.; 2Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; 2Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; 2Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; 3Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; 2Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article; Review; Systematic Review","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"A short-term manual for webcam-based telemedicine treatment of Internet use disorders.","36911137",2023,NA,"10.3389/fpsyt.2023.1053930 [doi]; 1053930","In recent decades, the number of people who experience their Internet use ","Pape, Magdalena; Geisler, Birte Linny; Cornelsen, Lorraine; Bottel, Laura; Te Wildt, Bert Theodor; Dreier, Michael; Herpertz, Stephan; Dieris-Hirche, Jan","Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Psychosomatic Hospital Diessen Monastery, Diessen am Ammersee, Germany.; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Psychosomatic Hospital Diessen Monastery, Diessen am Ammersee, Germany.; Department of Psychosomatic Medicine and Psychotherapy, University Medical Center ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL-University Hospital, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry","gaming"
"Predictive power of the DSM-5 criteria for internet use disorder: A CHAID decision-tree analysis.","36910812",2023,NA,"10.3389/fpsyg.2023.1129769 [doi]; 1129769","INTRODUCTION: Although the majority of internet users enjoy the internet as a ","Bottel, Laura; Brand, Matthias; Dieris-Hirche, Jan; Pape, Magdalena; Herpertz, Stephan; Te Wildt, Bert Theodor","LWL-University Hospital, Department of Psychosomatic Medicine and Psychotherapy, ; General Psychology: Cognition and Center for Behavioral Addiction Research ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; LWL-University Hospital, Department of Psychosomatic Medicine and Psychotherapy, ; LWL-University Hospital, Department of Psychosomatic Medicine and Psychotherapy, ; LWL-University Hospital, Department of Psychosomatic Medicine and Psychotherapy, ; LWL-University Hospital, Department of Psychosomatic Medicine and Psychotherapy, ; Psychosomatic Hospital Diessen Monastery, Diessen am Ammersee, Germany.","eng","Journal Article","Front Psychol","The authors declare that this study received funding from the German Federal ","Frontiers in psychology","gaming"
"Clinical Usefulness of a Short Version of the Internet Addiction Test to Screen for Probable Internet Addiction in Adolescents with Autism Spectrum Disorder.","36901680",2023,"Mar","10.3390/ijerph20054670 [doi]; 4670","Internet addiction (IA) is defined as the condition of being addicted to all ","Tateno, Masaru; Horie, Kazumasa; Shirasaka, Tomohiro; Nanba, Kotaro; Shiraishi, Eri; Tateno, Yukie; Kato, Takahiro A","Tokiwa Child Development Center, Tokiwa Hospital, Tokiwa 3-1-6-1, Minami-ku, ; Department of Neuropsychiatry, Graduate School of Medicine, Sapporo Medical ; Department of Neuropsychiatry, Graduate School of Medical Sciences, Kyushu ; Department of Psychiatry, Teine Keijinkai Medical Center, Maeda 1-12-1-40, ; Tokiwa Child Development Center, Tokiwa Hospital, Tokiwa 3-1-6-1, Minami-ku, ; Tokiwa Child Development Center, Tokiwa Hospital, Tokiwa 3-1-6-1, Minami-ku, ; Tokiwa Child Development Center, Tokiwa Hospital, Tokiwa 3-1-6-1, Minami-ku, ; Department of Neuropsychiatry, Graduate School of Medical Sciences, Kyushu ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","All authors declare that they have no competing interest.","International journal of environmental research and public health","gaming"
"Internet Gaming Disorders and Early Onset Psychosis in Young People: A Case Study and Clinical Observations.","36900931",2023,"Feb","10.3390/ijerph20053920 [doi]; 3920","BACKGROUND: Over the last ten years, the video game industry has grown ","Ricci, Valerio; De Berardis, Domenico; Maina, Giuseppe; Martinotti, Giovanni","San Luigi Gonzaga Hospital, University of Turin, 10043 Orbassano, Italy.; NHS, Department of Mental Health, Psychiatric Service for Diagnosis and ; San Luigi Gonzaga Hospital, University of Turin, 10043 Orbassano, Italy.; Department of Neurosciences ""Rita Levi Montalcini"", University of Turin, 10124 ; Department of Neurosciences, Imaging and Clinical Sciences, Universita degli ","eng","Case Reports","Int J Environ Res Public Health","G.M. (Giovanni Martinotti) has been a consultant and/or a speaker and/or has ","International journal of environmental research and public health","gaming"
"A Bibliometric Analysis of Research into Internet Gaming Disorders in Korea.","36900797",2023,"Feb","10.3390/ijerph20053786 [doi]; 3786","After the concept of ""Internet addiction"" was first proposed in 2004, ""Internet ","Zhang, Melvyn W B; Park, Seon Young","Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore ; National Addictions Management Service, Institute of Mental Health, Singapore ; Department of Neuropsychiatry, Seoul National University Hospital, Seoul 03080, ; Department of Human Systems Science, Seoul National University, Seoul 03080, ","eng","Journal Article; Review","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","gaming"
