"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"37307757",2023,"Oct","Discussing evidence on the components model of addiction. A commentary on ","S0306-4603(23)00159-4 [pii]; 10.1016/j.addbeh.2023.107764 [doi]","Fournier and colleagues have recently examined whether the components model of ","Amendola, Simone","Department of Applied Psychology, Zurich University of Applied Sciences, Zurich, ","eng","Comment; Journal Article; Research Support, Non-U.S. Gov't","Addict Behav","Declaration of Competing Interest The authors declare that they have no known ","Addictive behaviors"
"37303928",2023,"May","Neurobiological risk factors for problematic social media use as a specific form ","10.5498/wjp.v13.i5.160 [doi]","Problematic social media use (PSMU) is a behavioral addiction, a specific form of ","Tereshchenko, Sergey Yu","Department of Child's Physical and Mental Health, Federal Research Center ","eng","Journal Article; Review","World J Psychiatry","Conflict-of-interest statement: All the authors report no relevant conflicts of ","World journal of psychiatry"
"37276845",2023,NA,"High-Risk Gaming Is Associated with Frequent Substance Use: An Exploratory Survey ","10.1159/000529544 [doi]","INTRODUCTION: Internet gaming disorder (IGD) is an emerging condition within the ","Di Carlo, Francesco; Verrastro, Valeria; Alessi, Maria Chiara; Sociali, Antonella; Altomare, Arianna Ida; Di Natale, Chiara; Stigliano, Gianfranco; Miuli, Andrea; Lalli, Aliseo; Di Petta, Gilberto; Chiappini, Stefania; Pettorruso, Mauro; Bowden-Jones, Henrietta; Griffiths, Mark D; Martinotti, Giovanni","Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Mental Health, ASL2 Abruzzo, Chieti, Italy.; Department of Mental Health, ASL2 Abruzzo, Chieti, Italy.; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Mental Health, ASL Napoli 2 Nord, Napoli, Italy.; Psychopharmacology, Drug Misuse and Novel Psychoactive Substances Research Unit, ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Psychiatry, University of Cambridge, Cambridge, UK.; Faculty of Brain Sciences, University College London, London, UK.; Psychology Department, International Gaming Research Unit, Nottingham Trent ; Department of Neuroscience, Imaging, Clinical Sciences, University G. d'Annunzio ; Department of Clinical and Pharmaceutical Sciences, University of Hertfordshire, ","eng","Journal Article","Eur Addict Res",NA,"European addiction research"
"37267879",2023,"Jul","The mediator's role of communication skills in the effect of social skills on ","S0001-6918(23)00124-5 [pii]; 10.1016/j.actpsy.2023.103948 [doi]","This study aimed to investigate the mediating role of communication skills, which ","Erdogan, Omer","Department of Psychology, Kastamonu University, Faculty of Humanities and Social ","eng","Journal Article","Acta Psychol (Amst)","Declaration of competing interest All researchers have no actual or potential ","Acta psychologica"
"37267385",2023,NA,"Selective ablation of VIP interneurons in the rodent prefrontal cortex results in ","10.1371/journal.pone.0286209 [doi]; e0286209","It has been well-established that novelty-seeking and impulsivity are significant ","Hatter, Jessica A; Scott, Michael M","Department of Pharmacology, University of Virginia, Charlottesville, Virginia, ; Department of Pharmacology, University of Virginia, Charlottesville, Virginia, ; Department of Toxicology, Charles River Laboratories, Edinburgh, Scotland.","eng","Journal Article; Research Support, N.I.H., Extramural","PLoS One","The authors have declared that no competing interests exist.","PloS one"
"37267086",2023,"Jun","Enhanced Pavlovian-to-instrumental transfer in internet gaming disorder.","10.1556/2006.2023.00023 [doi]","BACKGROUND AND AIMS: The Pavlovian-to-instrumental transfer (PIT) effect is a ","Qin, Cheng; Feng, Shuang; Chen, Yuwen; Liao, Xiaoyuan; Cheng, Xiaotong; Tian, Mingyuan; Zhou, Xinyi; Deng, Juan; Peng, Yanjie; Gong, Ke; Liu, Kezhi; Chen, Jing; Lei, Wei","1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 2Laboratory of Neurological Diseases and Brain Function, The Affiliated Hospital ; 3Nuclear Medicine and Molecular Imaging Key Laboratory of Sichuan Province, ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 2Laboratory of Neurological Diseases and Brain Function, The Affiliated Hospital ; 3Nuclear Medicine and Molecular Imaging Key Laboratory of Sichuan Province, ; 1Department of Psychiatry, The Affiliated Hospital of Southwest Medical ; 2Laboratory of Neurological Diseases and Brain Function, The Affiliated Hospital ; 3Nuclear Medicine and Molecular Imaging Key Laboratory of Sichuan Province, ","eng","Journal Article","J Behav Addict","None.","Journal of behavioral addictions"
"37255691",2023,NA,"The Craving-Manager smartphone app designed to diagnose substance use/addictive ","10.3389/fpsyt.2023.1143167 [doi]; 1143167","BACKGROUND: The rate of individuals with addiction who are currently treated are ","Serre, Fuschia; Moriceau, Sarah; Donnadieu, Lea; Forcier, Camille; Garnier, Helene; Alexandre, Jean-Marc; Dupuy, Lucile; Philip, Pierre; Levavasseur, Yannick; De Sevin, Etienne; Auriacombe, Marc","University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; University of Bordeaux, Bordeaux, France.; SANPSY, UMR 6033, CNRS, Bordeaux, France.; Pole Inter-etablissement d'Addictologie, CH Ch. Perrens and CHU de Bordeaux, ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"37245853",2023,"Oct","Drugs and racial microaggressions: A mediation analysis of racism, mental health, ","S2949-8759(23)00129-7 [pii]; 10.1016/j.josat.2023.209078 [doi]","INTRODUCTION: Racial microaggressions are daily slights and denigrations ","Barrita, Aldo; Strong, Michelle N; Ferraris, Janelle; Wong-Padoongpatt, Gloria","Department of Psychology, University of Nevada, Las Vegas, United States of ; Department of Psychology, University of Nevada, Las Vegas, United States of ; Department of Psychology, University of Nevada, Las Vegas, United States of ; Department of Psychology, University of Nevada, Las Vegas, United States of ","eng","Journal Article","J Subst Use Addict Treat","Declaration of competing interest We have no known conflicts of interest to ","Journal of substance use and addiction treatment"
"37240512",2023,"May","Effects of Transcranial Electrical Stimulation on Gambling and Gaming: A ","10.3390/jcm12103407 [doi]; 3407","Gambling disorder (GD) and internet gaming disorder (IGD) are formally recognized ","Stankovic, Marija; Bjekic, Jovana; Filipovic, Sasa R","Human Neuroscience Group, Institute for Medical Research, University of Belgrade, ; Human Neuroscience Group, Institute for Medical Research, University of Belgrade, ; Human Neuroscience Group, Institute for Medical Research, University of Belgrade, ","eng","Journal Article; Review","J Clin Med","The authors declare no conflict of interest.","Journal of clinical medicine"
"37224007",2023,"Jun","Longitudinal modifiable risk and protective factors of internet gaming disorder: ","10.1556/2006.2023.00017 [doi]","BACKGROUND AND AIMS: The study aims to thoroughly understand the causal and ","Zhuang, Xiaoyu; Zhang, Youmin; Tang, Xinfeng; Ng, Ting Kin; Lin, Jiaxi; Yang, Xue","1Department of Social Work, Hong Kong Baptist University, Hong Kong, China.; 2School of Humanities, Jinan University, Guangdong, China.; 3The Jockey Club School of Public Health and Primary Care, Faculty of Medicine, ; 4Department of Psychology, Renmin University of China, China.; 5Department of Applied Psychology, Lingnan University, Hong Kong, China.; 3The Jockey Club School of Public Health and Primary Care, Faculty of Medicine, ; 3The Jockey Club School of Public Health and Primary Care, Faculty of Medicine, ","eng","Journal Article; Meta-Analysis; Review; Systematic Review","J Behav Addict","The authors report no financial or other relationship relevant to the subject of ","Journal of behavioral addictions"
"37222001",2023,"May","Psychobehavioural profile in narcolepsy type 1 with and without REM sleep ","10.1111/jsr.13925 [doi]","REM sleep behaviour disorder (RBD) is common in narcolepsy type 1 (NT1). ","Mombelli, Samantha; Ricordeau, Francois; Gillard, Lea; Lecca, Rosa; Vidal, Tiphaine; Pereira, Bruno; Beudin, Patricia; Vitello, Nicolas; Bastuji, Helene; Peter-Derex, Laure; Fantini, Maria Livia","Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ; Department of Clinical Neurosciences, Neurology - Sleep Disorders Center, IRCCS ; Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ; Center for Sleep Medicine and Respiratory Diseases, Lyon University Hospital, ; Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ; Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ; Sleep Disorder Research Center, Department of Medical Science and Public Health, ; CMRR, Neurology Department, University Hospital - Universite Clermont Auvergne, ; Clinical Research and Innovation Direction, CHU Clermont-Ferrand, ; Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ; Biostatistics Unit (DRCI) CHU Clermont-Ferrand, Clermont-Ferrand, France.; Center for Sleep Medicine and Respiratory Diseases, Lyon University Hospital, ; Lyon Neuroscience Research Center, CNRS UMR 5292, INSERM U1028 - Neuropain Team, ; Center for Sleep Medicine and Respiratory Diseases, Lyon University Hospital, ; Lyon Neuroscience Research Center, CNRS UMR 5292, INSERM U1028 - PAM Team, Lyon, ; Sleep and EEG, Neurophysiology Unit, Neurology Department, University Hospital ","eng","Journal Article","J Sleep Res",NA,"Journal of sleep research"
"37216825",2023,"Jun","Embodying or resisting social normativity? A carnal inquiry into exercise ","S0277-9536(23)00305-2 [pii]; 10.1016/j.socscimed.2023.115948 [doi]","Exercise addiction has sparked a growing interest in the scientific and clinical ","Moreau, Nicolas; Larocque, Emmanuelle; Jaimes, Annie; Vinit, Florence; Quidu, Matthieu; Favier-Ambrosini, Brice","University of Ottawa, 120 University Private, Office 12035, Ottawa, Ontario, K1N ; University of Ottawa, 120 University Private, Office 12035, Ottawa, Ontario, K1N ; Universite du Quebec a Montreal (UQAM), 100 Sherbrooke Street West, Office ; Universite du Quebec a Montreal (UQAM), 100 Sherbrooke Street West, Office ; Universite Claude Bernard - Lyon 1, 27-29 boulevard du 11 novembre 1918, 69 622, ; Universite du Quebec a Chicoutimi (UQAC), 555 boulevard de l'Universite, Office ","eng","Journal Article","Soc Sci Med",NA,"Social science & medicine (1982)"
"37216804",2023,"Jul","Online compulsive buying-shopping disorder and social networks-use disorder: More ","S0010-440X(23)00029-9 [pii]; 10.1016/j.comppsych.2023.152392 [doi]","BACKGROUND: Studies in convenience, non-clinical samples of young adults suggest ","Wegmann, Elisa; Muller, Silke M; Kessling, Annica; Joshi, Maithilee; Ihle, Eltje; Wolf, Oliver T; Muller, Astrid","Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Cognitive Psychology, Faculty of Psychology, Ruhr University ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ","eng","Journal Article","Compr Psychiatry","Declaration of Competing Interest None.","Comprehensive psychiatry"
