"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"35952396",2022,"Nov","Passion and risk of addiction in experienced female yoga practitioners.","S1744-3881(22)00113-X [pii]; 10.1016/j.ctcp.2022.101645 [doi]","Yoga is a popular leisure activity and health practice worldwide, especially ","Szabo, Attila; Abel, Krisztina; Lukacs, Vilmos; Boros, Szilvia; Koteles, Ferenc","Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ; Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand University, ","eng","Journal Article","Complement Ther Clin Pract","Declaration of competing interest The authors have no conflict of interest to ","Complementary therapies in clinical practice"
"35898999",2022,NA,"Urges to Move and Other Motivation States for Physical Activity in Clinical and ","10.3389/fpsyg.2022.901272 [doi]; 901272","Motivation for bodily movement, physical activity and exercise varies from moment ","Stults-Kolehmainen, Matthew A; Blacutt, Miguel; Bartholomew, John B; Boullosa, Daniel; Janata, Petr; Koo, Brian B; McKee, Paul C; Casper, Regina; Budnick, Christopher J; Gilson, Todd A; Blakemore, Rebekah L; Filgueiras, Alberto; Williamson, Susannah L; SantaBarbara, Nicholas; Barker, Jessica L; Bueno, Fabio Amador; Heldring, Jennifer; Ash, Garrett I","Digestive Health Multispecialty Clinic, Yale - New Haven Hospital, New Haven, CT, ; Department of Biobehavioral Sciences, Teachers College, Columbia University, New ; Department of Biobehavioral Sciences, Teachers College, Columbia University, New ; Department of Kinesiology and Health Education, The University of Texas at ; Integrated Institute of Health, Federal University of Mato Grosso do Sul, Campo ; Department of Psychology, University of California, Davis, Davis, CA, United ; Center for Mind and Brain, Department of Psychology, University of California, ; Sleep Medicine Laboratory, VA Connecticut Healthcare System, West Haven, CT, ; Yale Center for Restless Legs Syndrome, Yale School of Medicine, New Haven, CT, ; Department of Psychology and Neuroscience, Duke University, Durham, NC, United ; Center for Cognitive Neuroscience, Duke University, Durham, NC, United States.; Department of Psychiatry and Behavioral Sciences, Stanford University Medical ; Department of Psychology, Southern Connecticut State University, New Haven, CT, ; Department of Kinesiology and Physical Education, Northern Illinois University, ; School of Physical Education, Sport and Exercise Sciences, University of Otago, ; Brain Health Research Centre, University of Otago, Dunedin, New Zealand.; Department of Cognition and Human Development, Rio de Janeiro State University, ; Department of Health and Kinesiology, Texas A&M University, College Station, TX, ; Department of Exercise and Rehabilitation Sciences, Merrimack College, North ; Department of Psychiatry and Behavioral Sciences, University of Minnesota, ; Connecticut Community College Nursing Program, Gateway Community College, New ; Department of Experimental Radiation Oncology, The University of Texas M. D. ; Center for Pain, Research, Informatics, Medical Comorbidities and Education ; Center for Medical Informatics, Yale School of Medicine, New Haven, CT, United ","eng","Journal Article; Review","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"35895607",2022,"Jul","Apples and oranges in the basket of a clinical model for exercise addiction: ","10.1556/2006.2022.00036 [doi]","This note is a reply to Brevers et al.'s (2022) the commentary. We first explain ","Szabo, Attila; Dinardi, Jacob S; Egorov, Alexei Y","1 Institute of Health Promotion and Sport Sciences, ELTE Eotvos Lorand ; 2 Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; 3 Department of Kinesiology, San Francisco State University, San Francisco, CA, ; 4 Department of Psychiatry and Addictions, Faculty of Medicine, St. Petersburg ; 5 Laboratory of Behaviour Neurophysiology and Pathology I.M. Sechenov Institute ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"35782446",2022,NA,"Relating Compulsivity and Impulsivity With Severity of Behavioral Addictions: A ","10.3389/fpsyt.2022.831992 [doi]; 831992","BACKGROUND AND AIM: Impulsivity and compulsivity are two key temperament traits ","Demetrovics, Zsolt; van den Brink, Wim; Paksi, Borbala; Horvath, Zsolt; Maraz, Aniko","Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Amsterdam Institute of Addiction Research (AIAR), Academic Medical Center, ; Institute of Education, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institut Fur Psychologie, Humboldt-Universitat zu Berlin, Berlin, Germany.","eng","Journal Article","Front Psychiatry","ELTE Eotvos Lorand University receives funding from the Szerencsejatek Ltd. to ","Frontiers in psychiatry"
"35735397",2022,"Jun","The Thin Ideal and Attitudes towards Appearance as Correlates of Exercise ","10.3390/bs12060187 [doi]; 187","The stress and anxiety caused by the coronavirus pandemic (COVID-19) have ","Bonfanti, Rubinia Celeste; Lo Coco, Gianluca; Salerno, Laura; Di Blasi, Maria","Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ; Department of Psychology, Educational Science and Human Movement, University of ","eng","Journal Article","Behav Sci (Basel)","The authors declare no conflict of interest.","Behavioral sciences (Basel, Switzerland)"
"35666583",2023,"Jan","Types of exercise and the relationship between body image dissatisfaction and ","10.23736/S0022-4707.22.13885-5 [doi]","BACKGROUND: Body image dissatisfaction and compulsive exercise behaviors are two ","Ruelas, Joshua A; Kaczmar, Kagan S; Almaraz, Erica L; Livingston, Jennifer","Department of Kinesiology, Azusa Pacific University, Azusa, CA, USA - ; Department of Kinesiology, Azusa Pacific University, Azusa, CA, USA.; Department of Kinesiology, Azusa Pacific University, Azusa, CA, USA.; Department of Kinesiology, Azusa Pacific University, Azusa, CA, USA.","eng","Journal Article","J Sports Med Phys Fitness",NA,"The Journal of sports medicine and physical fitness"
"35629112",2022,"Apr","FOXN3 and GDNF Polymorphisms as Common Genetic Factors of Substance Use and ","10.3390/jpm12050690 [doi]; 690","Epidemiological and phenomenological studies suggest shared underpinnings between ","Vereczkei, Andrea; Barta, Csaba; Magi, Anna; Farkas, Judit; Eisinger, Andrea; Kiraly, Orsolya; Belik, Andrea; Griffiths, Mark D; Szekely, Anna; Sasvari-Szekely, Maria; Urban, Robert; Potenza, Marc N; Badgaiyan, Rajendra D; Blum, Kenneth; Demetrovics, Zsolt; Kotyuk, Eszter","Department of Molecular Biology, Institute of Biochemistry and Molecular Biology, ; Department of Molecular Biology, Institute of Biochemistry and Molecular Biology, ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Doctoral School of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Nyiro Gyula National Institute of Psychiatry and Addictions, 1135 Budapest, ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Doctoral School of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Department of Molecular Biology, Institute of Biochemistry and Molecular Biology, ; International Gaming Research Unit, Psychology Department, Nottingham Trent ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Department of Molecular Biology, Institute of Biochemistry and Molecular Biology, ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Departments of Psychiatry, Child Study and Neuroscience, Yale University School ; Connecticut Council on Problem Gambling, Wethersfield, CT 06109, USA.; Connecticut Mental Health Center, New Haven, CT 06519, USA.; Department of Psychiatry, Ichan School of Medicine at Mount Sinai, New York, NY ; Division of Addiction Research & Education, Center for Psychiatry, Medicine, & ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.; Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar ; Institute of Psychology, ELTE Eotvos Lorand University, 1075 Budapest, Hungary.","eng","Journal Article","J Pers Med","Mark D. Griffiths' university currently receives research funding from Norsk ","Journal of personalized medicine"
"35592590",2022,NA,"Risk of Low Energy Availability, Disordered Eating, Exercise Addiction, and Food ","10.3389/fspor.2022.869594 [doi]; 869594","Relative energy deficiency in sport (RED-S) is a complex syndrome describing ","Fahrenholtz, Ida Lysdahl; Melin, Anna Katarina; Wasserfurth, Paulina; Stenling, Andreas; Logue, Danielle; Garthe, Ina; Koehler, Karsten; Grafnings, Maria; Lichtenstein, Mia Beck; Madigan, Sharon; Torstveit, Monica Klungland","Department of Sport Science and Physical Education, University of Agder, ; Department of Sport Science, Linnaeus University, Kalmar, Vaxjo, Sweden.; Department of Sport and Health Sciences, Technical University of Munich, Munich, ; Department of Sport Science and Physical Education, University of Agder, ; Department of Psychology, Umea University, Umea, Sweden.; Sport Ireland Institute, National Sports Campus, Dublin, Ireland.; The Norwegian Olympic and Paralympic Committee and Confederation of Sport, Oslo, ; Department of Sport and Health Sciences, Technical University of Munich, Munich, ; Department of Medical Science, Dalarna University, Falun, Sweden.; Centre for Telepsychiatry, Mental Health Services in the Region of Southern ; Sport Ireland Institute, National Sports Campus, Dublin, Ireland.; Department of Sport Science and Physical Education, University of Agder, ","eng","Journal Article","Front Sports Act Living","The authors declare that the research was conducted in the absence of any ","Frontiers in sports and active living"
"35574906",2022,"Aug","Exercise Dependence and Anxiety in Cross-Trainers, Bodybuilders and Gym ","10.1177/00315125221098326 [doi]","The World Health Organization declared the COVID-19 pandemic an international ","Salvador, Rogerio; Frontini, Roberta; Ramos, Catarina; Lopes, Pedro; Oliveira, Janete; Maia, Joana; Monteiro, Diogo","CIEQV - Life Quality Research Centre, 70867Polytechnic of Leiria, Leiria, ; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; CIEQV - Life Quality Research Centre, 70867Polytechnic of Leiria, Leiria, ; Center for Innovative Care and Health Technology (ciTechCare), 70867Polytechnic ; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; CIEQV - Life Quality Research Centre, 70867Polytechnic of Leiria, Leiria, ; ESECS - 70867Polytechnic of Leiria, Leiria, Portugal.; Research Center in Sports Sciences, Health Sciences and Human Development ","eng","Journal Article","Percept Mot Skills","Declaration of Conflicting Interests: The author(s) declared no potential ","Perceptual and motor skills"
"35565840",2022,"Apr","Screening for Low Energy Availability in Male Athletes: Attempted Validation of ","10.3390/nu14091873 [doi]; 1873","A questionnaire-based screening tool for male athletes at risk of low energy ","Lundy, Bronwen; Torstveit, Monica K; Stenqvist, Thomas B; Burke, Louise M; Garthe, Ina; Slater, Gary J; Ritz, Christian; Melin, Anna K","Rowing Australia, Canberra, ACT 2600, Australia.; Mary MacKillop Institute of Health Research, Australian Catholic University, ; Department of Sport Science and Physical Education, Faculty of Health and Sport ; Department of Sport Science and Physical Education, Faculty of Health and Sport ; Mary MacKillop Institute of Health Research, Australian Catholic University, ; Norwegian Olympic Sports Centre, Department of Sports Nutrition, 0806 Oslo, ; School of Health and Behavioural Sciences, University of the Sunshine Coast, ; National Institute of Public Health-SDU, 1455 Copenhagen, Denmark.; Department of Sport Science, Faculty of Social Sciences, Linnaeus University, 351 ","eng","Journal Article","Nutrients","The authors declare no conflict of interest.","Nutrients"
"35564683",2022,"Apr","Benefits, Risks and Gender Differences in Sport, and Exercise Dependence: Key ","10.3390/ijerph19095288 [doi]; 5288","The literature has long highlighted the benefits of sport, but too much sport ","Manfredi, Paola","Department of Clinical and Experimental Sciences, University of Brescia, 25123 ","eng","Journal Article","Int J Environ Res Public Health","The author declares no conflict of interest.","International journal of environmental research and public health"
"35544983",2022,"Jul","Factor structure of ten psychoactive substance addictions and behavioural ","S0165-1781(22)00213-X [pii]; 10.1016/j.psychres.2022.114605 [doi]","Over the past two decades, many problematic/excessive behaviours have ","Gomez, Rapson; Stavropoulos, Vasileios; Brown, Taylor; Griffiths, Mark D","Federation University Australia, Australia.; Victoria University, Australia.; Victoria University, Australia. Electronic address: taylor.brown@live.vu.edu.au.; Nottingham Trent University, United Kingdom.","eng","Journal Article; Review","Psychiatry Res",NA,"Psychiatry research"
