"Title","Author_Info","Journal_Year_Info"
"A cross-sectional study on smartphone uses among pregnant women attending childbirth classes in the Metropolitan Area of Palermo, Italy: The Stop-Phone study.","Costantino C, et al.","Ann Ig. 2023."
"Perspectives and Experiences of Smartphone Overuse among University Students in Umm Al-Qura University (UQU), Saudi Arabia: A Qualitative Analysis.","Alotaibi MS, et al.","Int J Environ Res Public Health. 2022."
"The association between the Big Five personality traits and smartphone use disorder: A meta-analysis.","Marengo D, et al.","J Behav Addict. 2020."
"Smartphone apps for mental health and wellbeing: A usage survey and machine learning analysis of psychological and behavioral predictors.","Vera Cruz G, et al.","Digit Health. 2023."
"Associations between problematic smartphone use and behavioural difficulties, quality of life, and school performance among children and adolescents.","Kliesener T, et al.","BMC Psychiatry. 2022."
"Prevalence and Associated Factors of Problematic Smartphone Use During the COVID-19 Pandemic: A Bangladeshi Study.","Hosen I, et al.","Risk Manag Healthc Policy. 2021."
"Is there a relationship between nursing students' smartphone use, their fear of missing out and their care-related behaviour?","Çatıker A, et al.","Nurse Educ Pract. 2021."
"The negative impact of smartphone usage on nursing students: An integrative literature review.","Ramjan LM, et al.","Nurse Educ Today. 2021."
"The association of problematic smartphone use with family well-being mediated by family communication in Chinese adults: A population-based study.","Guo N, et al.","J Behav Addict. 2019."
"Dose-response analysis of smartphone usage and self-reported sleep quality: a systematic review and meta-analysis of observational studies.","Chu Y, et al.","J Clin Sleep Med. 2023."
"Problematic smartphone use in young Swiss men: Its association with problematic substance use and risk factors derived from the pathway model.","Dey M, et al.","J Behav Addict. 2019."
"Problematic Smartphone Use: Prevalence and Associated Factors Among Health Sciences Students in Saudi Arabia.","Abo-Ali EA, et al.","J Prev (2022). 2022."
"An investigation of mental health status of children and adolescents in china during the outbreak of COVID-19.","Duan L, et al.","J Affect Disord. 2020."
"Smartphone addiction across the lifetime during Italian lockdown for COVID-19.","Caponnetto P, et al.","J Addict Dis. 2021."
"""Technology-mediated addictive behaviors constitute a spectrum of related yet distinct conditions: A network perspective"": Correction to Baggio et al. (2018).","[No authors listed]","Psychol Addict Behav. 2018."
"Association of Electronic Media Use and Sleep Habits Among Secondary School Students in Al-Madinah.","Al-Anazi NS, et al.","Cureus. 2022."
"COVID-19-Related Social Isolation Predispose to Problematic Internet and Online Video Gaming Use in Italy.","Volpe U, et al.","Int J Environ Res Public Health. 2022."
"Cross Cultural Adaptation and Psychometric Evaluation of the Short Version of Smart Phone Addiction Scale in the Persian Language.","Mokhtarinia HR, et al.","Iran J Psychiatry. 2023."
"Relationship of Problematic Smartphone Use, Sleep Quality, and Daytime Fatigue Among Quarantined Medical Students During the COVID-19 Pandemic.","Zhang C, et al.","Front Psychiatry. 2021."
"Self-Reported Screen Time on Social Networking Sites Associated With Problematic Smartphone Use in Chinese Adults: A Population-Based Study.","Guo N, et al.","Front Psychiatry. 2021."
"Prevalence of problematic smartphone usage and associated mental health outcomes amongst children and young people: a systematic review, meta-analysis and GRADE of the evidence.","Sohn SY, et al.","BMC Psychiatry. 2019."
"Psychometric evaluation of the Chinese version of social anxiety scale for social media users and cross-sectional investigation into this disorder among college students.","Jia G, et al.","Compr Psychiatry. 2022."
"Effect of Electronic Device Addiction on Sleep Quality and Academic Performance Among Health Care Students: Cross-sectional Study.","Qanash S, et al.","JMIR Med Educ. 2021."
"Is distraction on the road associated with maladaptive mobile phone use? A systematic review.","Rahmillah FI, et al.","Accid Anal Prev. 2023."
"The Potential Impact of Internet and Mobile Use on Headache and Other Somatic Symptoms in Adolescence. A Population-Based Cross-Sectional Study.","Cerutti R, et al.","Headache. 2016."
"The Role of Problematic Smartphone Uses and Psychological Distress in the Relationship Between Sleep Quality and Disordered Eating Behaviors Among Chinese College Students.","Wu R, et al.","Front Psychiatry. 2021."
"Sexual Function and Problematic Use of Smartphones and Social Networking Sites.","Fuzeiro V, et al.","J Sex Med. 2022."
