"Title","Author_Info","Journal_Year_Info"
"Relapse Prevention Therapy for Problem Gaming or Internet Gaming Disorder in Swedish Child and Youth Psychiatric Clinics: Protocol for a Randomized Controlled Trial.","Kapetanovic S, et al.","JMIR Res Protoc. 2023."
"Accordance of Adolescent and Parental Ratings of Internet Gaming Disorder and Their Associations with Psychosocial Aspects.","Wartberg L, et al.","Cyberpsychol Behav Soc Netw. 2019."
"Internet gaming disorder: A sign of the times, or time for our attention?","Faust KA, et al.","Addict Behav. 2018."
"Autistic Traits and Attention-Deficit Hyperactivity Disorder Symptoms Predict the Severity of Internet Gaming Disorder in an Italian Adult Population.","Concerto C, et al.","Brain Sci. 2021."
"Relationship between Medical Students' Perceived Stress and Gaming Behavior at King Saud University.","Almigbal TH, et al.","Biomed Res Int. 2022."
"Mindfulness-Based Interventions: Potentials for Management of Internet Gaming Disorder.","Sharma MK, et al.","Int J Yoga. 2021."
"Inclusion of Gaming Disorder in ICD has more advantages than disadvantages.","Király O, et al.","J Behav Addict. 2017."
"PET imaging reveals brain functional changes in internet gaming disorder.","Tian M, et al.","Eur J Nucl Med Mol Imaging. 2014."
"Demographic characteristics, family environment and psychosocial factors affecting internet addiction in Chinese adolescents.","Zhang W, et al.","J Affect Disord. 2022."
"Internet gaming disorder in male and female young adults: The role of alexithymia, depression, anxiety and gaming type.","Bonnaire C, et al.","Psychiatry Res. 2019."
"The Mediating Effects of Affect on Associations between Impulsivity or Resilience and Internet Gaming Disorder.","Shin D, et al.","J Clin Med. 2019."
"A Cross-Lagged Study of Developmental Trajectories of Video Game Engagement, Addiction, and Mental Health.","Krossbakken E, et al.","Front Psychol. 2018."
"A descriptive pilot survey of behavioural addictions in an adolescent secondary school population in Ireland.","Columb D, et al.","Ir J Psychol Med. 2021."
"Measurement of craving among gamers with internet gaming disorder using repeated presentations of game videos: a resting-state electroencephalography study.","Park S, et al.","BMC Public Health. 2023."
"Correction: Parental Factors Associated With Internet Gaming Disorder Among First-Year High School Students: Longitudinal Study.","She R, et al.","JMIR Serious Games. 2022."
"Psychometric Properties of the Malay Version of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF-M): Evidence from a Sample of Malaysian Undergraduates.","Ling SL, et al.","Int J Environ Res Public Health. 2021."
"Effectiveness of a mobile app-based educational intervention to treat internet gaming disorder among Iranian adolescents: study protocol for a randomized controlled trial.","Pakpour AH, et al.","Trials. 2022."
"The frustration intolerance of internet gaming disorder and its association with severity and depression.","Lin HC, et al.","Kaohsiung J Med Sci. 2021."
"Social Self-Efficacy and Internet Gaming Disorder Among Chinese Undergraduates: The Mediating Role of Alexithymia and the Moderating Role of Empathy.","Zhang Y, et al.","Front Psychol. 2022."
"Prevalence and associated factors of internet gaming disorder among secondary school students in rural community, Thailand: a cross-sectional study.","Taechoyotin P, et al.","BMC Res Notes. 2020."
"Prevalence of internet gaming disorder in adolescents: A meta-analysis across three decades.","Fam JY.","Scand J Psychol. 2018."
"Delay Discounting of Video Game Players: Comparison of Time Duration Among Gamers.","Buono FD, et al.","Cyberpsychol Behav Soc Netw. 2017."
"Editorial: Risks of ""cyber-relationships"" in adolescents and young people.","Jaureguizar J, et al.","Front Psychol. 2023."
"Resting-State fMRI Study of ADHD and Internet Gaming Disorder.","Han DH, et al.","J Atten Disord. 2021."
"Developmental Assets, Self-Control and Internet Gaming Disorder in Adolescence: Testing a Moderated Mediation Model in a Longitudinal Study.","Xiang GX, et al.","Front Public Health. 2022."
"Lipidomic profiles disturbed by the internet gaming disorder in young Korean males.","Lee CW, et al.","J Chromatogr B Analyt Technol Biomed Life Sci. 2019."
"The immediate and long-term effects of time perspective on Internet gaming disorder.","Lukavská K.","J Behav Addict. 2018."
"Social Information Processing and Executive Functions in Male Children and Adolescents with Internet Gaming Disorder.","Turan S, et al.","Child Psychiatry Hum Dev. 2022."
"Cumulative Family Risk and Internet Gaming Disorder Among Adolescents: A Serial Mediating Model of Personal Growth Initiative and Gratitude.","Gan X, et al.","Front Public Health. 2022."
"Psychometric validation of the Internet Gaming Disorder-20 Test among Chinese middle school and university students.","Shu M Y, et al.","J Behav Addict. 2019."
"Altered dynamic interactions within frontostriatal circuits reflect disturbed craving processing in internet gaming disorder.","Zeng N, et al.","CNS Spectr. 2022."
"Measuring Internet Gaming Disorder and Gaming Disorder: A Qualitative Content Validity Analysis of Validated Scales.","Karhulahti VM, et al.","Assessment. 2023."
"The Spanish Version of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF): Further Examination Using Item Response Theory.","Maldonado-Murciano L, et al.","Int J Environ Res Public Health. 2020."
"Internet Gaming Disorder Within the DSM-5 Framework and With an Eye Toward ICD-11.","Yao YW, et al.","Am J Psychiatry. 2017."
"Compromised Prefrontal Cognitive Control Over Emotional Interference in Adolescents with Internet Gaming Disorder.","Lee J, et al.","Cyberpsychol Behav Soc Netw. 2015."
"Internet Gaming Disorder Explains Unique Variance in Psychological Distress and Disability After Controlling for Comorbid Depression, OCD, ADHD, and Anxiety.","Pearcy BT, et al.","Cyberpsychol Behav Soc Netw. 2017."
"Reciprocal modulation between cigarette smoking and internet gaming disorder on participation coefficient within functional brain networks.","Qiu X, et al.","Brain Imaging Behav. 2022."
"Prevalence and correlates of comorbid depression in a nonclinical online sample with DSM-5 internet gaming disorder.","Wang HR, et al.","J Affect Disord. 2018."
"How the Dark Triad associated with internet gaming disorder? The serial mediation of basic psychological needs satisfaction and negative coping styles.","Xu X, et al.","Curr Psychol. 2022."
"Internet Gaming Disorder Among Slovenian Primary Schoolchildren: Findings From a Nationally Representative Sample of Adolescents.","Pontes HM, et al.","J Behav Addict. 2016."
"Cue-elicited craving-related lentiform activation during gaming deprivation is associated with the emergence of Internet gaming disorder.","Dong G, et al.","Addict Biol. 2020."
"The Digital Addiction Scale for Children: Development and Validation.","Hawi NS, et al.","Cyberpsychol Behav Soc Netw. 2019."
"Differences in functional connectivity between alcohol dependence and internet gaming disorder.","Han JW, et al.","Addict Behav. 2015."
"Psychometric validation of the Turkish nine-item Internet Gaming Disorder Scale-Short Form (IGDS9-SF).","Evren C, et al.","Psychiatry Res. 2018."
"Disturbed craving regulation to gaming cues in internet gaming disorder: Implications for uncontrolled gaming behaviors.","Zhang J, et al.","J Psychiatr Res. 2021."
"Addictive Online Games: Examining the Relationship Between Game Genres and Internet Gaming Disorder.","Lemmens JS, et al.","Cyberpsychol Behav Soc Netw. 2016."
"The Prevalence and Psychosocial Correlates of Internet Gaming Disorder.","Wartberg L, et al.","Dtsch Arztebl Int. 2017."
"Gaming to cope: Applying network analysis to understand the relationship between posttraumatic stress symptoms and internet gaming disorder symptoms among disaster-exposed Chinese young adults.","Yuan GF, et al.","Addict Behav. 2022."
"Sex difference in neural responses to gaming cues in Internet gaming disorder: Implications for why males are more vulnerable to cue-induced cravings than females.","Zhou W, et al.","Neurosci Lett. 2021."
"Prevalence and risk factors associated with Internet gaming disorder: A cross-sectional study.","Singh YM, et al.","Ind Psychiatry J. 2021."
"A preliminary cross-cultural study of Hikikomori and Internet Gaming Disorder: The moderating effects of game-playing time and living with parents.","Stavropoulos V, et al.","Addict Behav Rep. 2018."
"Associations between comorbid stress and Internet Gaming Disorder symptoms: Are there cultural and gender variations?","Andreetta J, et al.","Asia Pac Psychiatry. 2020."
"Internet Gaming Disorder Does Not Predict Mood, Anxiety or Substance Use Disorders in University Students: A One-Year Follow-Up Study.","Borges G, et al.","Int J Environ Res Public Health. 2023."
"Defining tolerance in Internet Gaming disorder: Isn't it time?","King DL, et al.","Addiction. 2016."
"Disrupted dynamic network reconfiguration of the executive and reward networks in internet gaming disorder.","Wang M, et al.","Psychol Med. 2022."
"Gamers' insights into the phenomenology of normal gaming and game ""addiction"": A mixed methods study.","Colder Carras M, et al.","Comput Human Behav. 2018."
"Impaired regulation of both addiction-related and primary rewards in individuals with internet gaming disorder.","Wu LL, et al.","Psychiatry Res. 2020."
"Inhibitory neuromodulation of the putamen to the prefrontal cortex in Internet gaming disorder: How addiction impairs executive control.","Wang M, et al.","J Behav Addict. 2020."
"A Typical Case Report: Internet Gaming Disorder Psychotherapy Treatment in Private Practice.","Niedermoser DW, et al.","Int J Environ Res Public Health. 2021."
"Coping, Resilience, and Perceived Stress in Individuals with Internet Gaming Disorder in Taiwan.","Lin PC, et al.","Int J Environ Res Public Health. 2021."
"Internet gaming disorder: more questions on a new diagnosis.","Mueller K.","Dev Med Child Neurol. 2018."
"Brain correlates of response inhibition in Internet gaming disorder.","Chen CY, et al.","Psychiatry Clin Neurosci. 2015."
"The procrastination of Internet gaming disorder in young adults: The clinical severity.","Yeh YC, et al.","Psychiatry Res. 2017."
"Moving internet gaming disorder forward: A reply.","Petry NM, et al.","Addiction. 2014."
"Relationship Between Loneliness and Depression Among Chinese Junior High School Students: The Serial Mediating Roles of Internet Gaming Disorder, Social Network Use, and Generalized Pathological Internet Use.","Wang P, et al.","Front Psychol. 2021."
"Re-thinking internet gaming: from recreation to addiction.","Subramaniam M.","Addiction. 2014."
"Orbitofrontal gray matter deficits as marker of Internet gaming disorder: converging evidence from a cross-sectional and prospective longitudinal design.","Zhou F, et al.","Addict Biol. 2019."
"Internet Gaming Disorder in Early Adolescents: Gender and Depression Differences in a Latent Growth Model.","Wang R, et al.","Healthcare (Basel). 2021."
"The Influence of Parenting Style and Time Management Tendency on Internet Gaming Disorder among Adolescents.","Chen IH, et al.","Int J Environ Res Public Health. 2020."
"Chaos and confusion in DSM-5 diagnosis of Internet Gaming Disorder: Issues, concerns, and recommendations for clarity in the field.","Kuss DJ, et al.","J Behav Addict. 2017."
"Internet gaming disorder and aggression: A meta-analysis of teenagers and young adults.","Li S, et al.","Front Public Health. 2023."
"Reciprocal associations between shyness, depression, and Internet gaming disorder among Chinese adolescents: A cross-lagged panel study.","Wang P, et al.","Addict Behav. 2022."
"Diminished Frontal Theta Activity During Gaming in Young Adults With Internet Gaming Disorder.","Kim J, et al.","Front Neurosci. 2019."
"A latent profile approach for the study of internet gaming disorder, social media addiction, and psychopathology in a normative sample of adolescents.","Cerniglia L, et al.","Psychol Res Behav Manag. 2019."
"Development and Internal Validation of a Model for Predicting Internet Gaming Disorder Risk in Adolescents and Children.","Hong J, et al.","Front Psychiatry. 2022."
"Case Report: Internet Gaming Disorder Associated With Pornography Use.","Voss A, et al.","Yale J Biol Med. 2015."
"Psychometric validity and the appropriateness of tolerance as a criterion for internet gaming disorder: A systematic review.","Razum J, et al.","Clin Psychol Rev. 2023."
"Influence of abstinence on automatic detection bias to gaming cues in individuals with Internet gaming disorder: Evidence from visual mismatch negativity.","Zheng Y, et al.","Psychophysiology. 2022."
"On the Prevalence of Addicted or Problematic Gaming in Finland.","Karhulahti VM, et al.","Addict Behav Rep. 2019."
