"Title","Author_Info","Journal","Year","Label"
"Assessing clinical trials of Internet addiction treatment: a systematic review and CONSORT evaluation.","King DL, et al.","Clin Psychol Rev",2011,"internet"
"Internet gratifications and internet addiction: on the uses and abuses of new media.","Song I, et al.","Cyberpsychol Behav",2004,"internet"
"A psychometric comparison of the Internet Addiction Test, the Internet-Related Problem Scale, and self-diagnosis.","Widyanto L, et al.","Cyberpsychol Behav Soc Netw",2011,"internet"
"Investigating the Effect of Personality, Internet Literacy, and Use Expectancies in Internet-Use Disorder: A Comparative Study between China and Germany.","Stodt B, et al.","Int J Environ Res Public Health",2018,"internet"
"Prevalence and associated factors of internet addiction among young adults in Bangladesh.","Hassan T, et al.","J Egypt Public Health Assoc",2020,"internet"
"Serial Multiple Mediation of the Correlation Between Internet Addiction and Depression by Social Support and Sleep Quality of College Students During the COVID-19 Epidemic.","Jiang M, et al.","Psychiatry Investig",2022,"internet"
"Examining the Application of the DC-IA-A Diagnostic Criteria for Internet Addiction Disorder in At-Risk College Students.","Hsu WY, et al.","Psychopathology",2015,"internet"
"Addiction to technologies: a social psychological perspective of internet addiction.","Stern SE.","Cyberpsychol Behav",1999,"internet"
"The predictor role of Internet addiction in high- risk behaviors and general health status among Alborz students: A structural equation model.","Toozandehjani A, et al.","Heliyon",2021,"internet"
"The Relationship Between Internet Usage Style and Internet Addiction and Food Addiction in Obese Children Compared to Healthy Children.","Koca SB, et al.","Turk Arch Pediatr",2023,"internet"
"Parent-Adolescent Communication, School Engagement, and Internet Addiction among Chinese Adolescents: The Moderating Effect of Rejection Sensitivity.","Li J, et al.","Int J Environ Res Public Health",2021,"internet"
"Efficacy of short-term telemedicine motivation-based intervention for individuals with Internet Use Disorder - A pilot-study.","Bottel L, et al.","J Behav Addict",2021,"internet"
"The association of childhood maltreatment with Internet addiction: the serial mediating effects of cognitive emotion regulation strategies and depression.","Guo YY, et al.","Child Abuse Negl",2023,"internet"
"Internet gambling is a predictive factor of Internet addictive behavior.","Critselis E, et al.","J Behav Addict",2013,"internet"
"The Mediational Role of Coping Strategies in the Relationship Between Self-Esteem and Risk of Internet Addiction.","Servidio R, et al.","Eur J Psychol",2018,"internet"
"[Biological basis of problematic internet use (PIN) and therapeutic implications].","Bauernhofer K, et al.","Neuropsychiatr",2015,"internet"
"The longitudinal association between internet addiction and depressive and anxiety symptoms among Chinese adolescents before and during the COVID-19 pandemic.","Zhao L, et al.","Front Public Health",2023,"internet"
"A Cross-Sectional Study on Internet Addiction Among Adolescent Children of Parents With Mental Illness.","Sahanapriya GK, et al.","Indian J Psychol Med",2021,"internet"
"The relationship between Internet addiction and depression among migrant children and left-behind children in China.","Guo J, et al.","Cyberpsychol Behav Soc Netw",2012,"internet"
"Relationship between borderline personality symptoms and Internet addiction: The mediating effects of mental health problems.","Lu WH, et al.","J Behav Addict",2017,"internet"
"Relationship between internet addiction and alexithymia among university students.","Baysan-Arslan S, et al.","Clin Invest Med",2016,"internet"
"Burden of internet addiction, social anxiety and social phobia among University students, India.","Jaiswal A, et al.","J Family Med Prim Care",2020,"internet"
"The comorbid psychiatric symptoms of Internet addiction: attention deficit and hyperactivity disorder (ADHD), depression, social phobia, and hostility.","Yen JY, et al.","J Adolesc Health",2007,"internet"
"Associations between Fear of COVID-19, Depression, and Internet Addiction in South Korean Adults.","Lee JJ, et al.","Healthcare (Basel)",2022,"internet"
"Analysis of the mediating effects of self-efficacy and self-control between physical activity and Internet addiction among Chinese college students.","Du Z, et al.","Front Psychol",2022,"internet"
"Depression Mediates the Relationship between Childhood Trauma and Internet Addiction in Female but Not Male Chinese Adolescents and Young Adults.","Dong X, et al.","J Clin Med",2021,"internet"
"Deviant peer affiliation as a mediating variable in the relationship between family cohesion and adaptability and internet addiction among adolescents.","Sarour EO, et al.","Curr Psychol",2022,"internet"
"Hierarchical Linear Model of Internet Addiction and Associated Risk Factors in Chinese Adolescents: A Longitudinal Study.","Li G.","Int J Environ Res Public Health",2022,"internet"
"Profiles and sociodemographic correlates of Internet addiction in early adolescents in southern China.","Chi X, et al.","Addict Behav",2020,"internet"
"Evaluation of the relationship between internet addiction and interpersonal relationships in university studentsin Japan.","Nagase S, et al.","Nihon Arukoru Yakubutsu Igakkai Zasshi",2016,"internet"
"Internet addiction: reappraisal of an increasingly inadequate concept.","Starcevic V, et al.","CNS Spectr",2017,"internet"
"Reliability and validity of the Korean version of the internet addiction test among college students.","Lee K, et al.","J Korean Med Sci",2013,"internet"
"Prevalence, correlates, and network analysis of Internet addiction symptoms among Chinese pregnant and postpartum women.","Yang Y, et al.","J Affect Disord",2022,"internet"
"Depression and Social Anxiety Predict Internet Use Disorder Symptoms in Children and Adolescents at 12-Month Follow-Up: Results From a Longitudinal Study.","Leo K, et al.","Front Psychol",2021,"internet"
"The Mediating Roles of Emotional Regulation on Negative Emotion and Internet Addiction Among Chinese Adolescents From a Development Perspective.","Liang L, et al.","Front Psychiatry",2021,"internet"
"The risk factors of Internet addiction--a survey of university freshmen.","Tsai HF, et al.","Psychiatry Res",2009,"internet"
"Evaluation of a School-Based Program for Internet Addiction of Adolescents in Turkey.","Uysal G, et al.","J Addict Nurs",2018,"internet"
"Internet Addiction and Its Associated Factors Among African High School and University Students: Systematic Review and Meta-Analysis.","Zewde EA, et al.","Front Psychol",2022,"internet"
"Internet Addiction among Adolescents May Predict Self-Harm/Suicidal Behavior: A Prospective Study.","Pan PY, et al.","J Pediatr",2018,"internet"
"Effect of Narrative Therapy-Based Group Psychological Counseling on Internet Addiction among Adolescents.","Gong Y, et al.","Iran J Public Health",2022,"internet"
"Boredom proneness and its correlation with Internet addiction and Internet activities in adolescents with attention-deficit/hyperactivity disorder.","Chou WJ, et al.","Kaohsiung J Med Sci",2018,"internet"
"[Internet Addiction During the Pandemic COVID-19: A New Paradigm?].","Nascimento S, et al.","Acta Med Port",2021,"internet"
"Association between Internet Addiction and Application Usage among Junior High School Students: A Field Survey.","Kawabe K, et al.","Int J Environ Res Public Health",2021,"internet"
"Serial Mediation Roles of Alexithymia and Loneliness in the Association Between Family Function and Internet Addiction Among Chinese College Students.","Zhao Y, et al.","Front Psychol",2022,"internet"
"Internet Addiction among Junior Doctors: A Cross-sectional Study.","Prakash S.","Indian J Psychol Med",2017,"internet"
"Associations of Personality Traits with Internet Addiction: A Cross-Cultural Meta-Analysis with a Multilingual Approach.","Mak KK, et al.","Cyberpsychol Behav Soc Netw",2021,"internet"
"The role of school connectedness and maladaptive cognitions in the association between stress and Internet addiction: A serial mediation model.","Gao T, et al.","Perspect Psychiatr Care",2019,"internet"
"[Addictive internet use as a comorbid disorder among clients of an adolescent psychiatry - prevalence and psychopathological symptoms].","Müller KW, et al.","Z Kinder Jugendpsychiatr Psychother",2012,"internet"
"Association of harsh parenting and maltreatment with internet addiction, and the mediating role of bullying and social support.","Lo CKM, et al.","Child Abuse Negl",2021,"internet"
"Internet Addiction of Young Greek Adults: Psychological Aspects and Information Privacy.","Grammenos P, et al.","Adv Exp Med Biol",2017,"internet"
"Psychological Capital, College Adaptation, and Internet Addiction: An Analysis Based on Moderated Mediation Model.","Bi X, et al.","Front Psychiatry",2021,"internet"
"Internet Addiction Among College Students in China: Prevalence and Psychosocial Correlates.","Chi X, et al.","Cyberpsychol Behav Soc Netw",2016,"internet"
"The associations between aggressive behaviors and internet addiction and online activities in adolescents.","Ko CH, et al.","J Adolesc Health",2009,"internet"
"Internet addiction in adolescents: Role of family, personality and comorbid psychopathology in school children in Eastern India.","Rathi M, et al.","Indian J Psychiatry",2022,"internet"
"Internet addiction and sleep quality among Vietnamese youths.","Zhang MWB, et al.","Asian J Psychiatr",2017,"internet"
"The relationship between impulsivity and Internet addiction in a sample of Chinese adolescents.","Cao F, et al.","Eur Psychiatry",2007,"internet"
"Internet addiction in young people.","Ong SH, et al.","Ann Acad Med Singap",2014,"internet"
"Prevalence and Risk Factors of Internet Addiction Among Employed Adults in Japan.","Tsumura H, et al.","J Epidemiol",2018,"internet"
"The Roles of Primary Emotional Systems and Need Satisfaction in Problematic Internet and Smartphone Use: A Network Perspective.","Rozgonjuk D, et al.","Front Psychol",2021,"internet"
"Adolescent Internet Addiction in Hong Kong: Prevalence, Change, and Correlates.","Shek DT, et al.","J Pediatr Adolesc Gynecol",2016,"internet"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","Tateno M, et al.","Psychiatry Investig",2019,"internet"
"Design of a Guided Internet- and Mobile-Based Intervention for Internet Use Disorder-Study Protocol for a Two-Armed Randomized Controlled Trial.","Saruhanjan K, et al.","Front Psychiatry",2020,"internet"
"Diagnostic Stability of Internet Addiction in Obsessive-compulsive Disorder: Data from a Naturalistic One-year Treatment Study.","Bipeta R, et al.","Innov Clin Neurosci",2015,"internet"
