"Title","Author_Info","Journal_Year_Info"
"The Relationship Between Internet Usage Style and Internet Addiction and Food Addiction in Obese Children Compared to Healthy Children.","Koca SB, et al.","Turk Arch Pediatr. 2023."
"Parent-Adolescent Communication, School Engagement, and Internet Addiction among Chinese Adolescents: The Moderating Effect of Rejection Sensitivity.","Li J, et al.","Int J Environ Res Public Health. 2021."
"Efficacy of short-term telemedicine motivation-based intervention for individuals with Internet Use Disorder - A pilot-study.","Bottel L, et al.","J Behav Addict. 2021."
"The association of childhood maltreatment with Internet addiction: the serial mediating effects of cognitive emotion regulation strategies and depression.","Guo YY, et al.","Child Abuse Negl. 2023."
"Internet gambling is a predictive factor of Internet addictive behavior.","Critselis E, et al.","J Behav Addict. 2013."
"The Mediational Role of Coping Strategies in the Relationship Between Self-Esteem and Risk of Internet Addiction.","Servidio R, et al.","Eur J Psychol. 2018."
"[Biological basis of problematic internet use (PIN) and therapeutic implications].","Bauernhofer K, et al.","Neuropsychiatr. 2015."
"The longitudinal association between internet addiction and depressive and anxiety symptoms among Chinese adolescents before and during the COVID-19 pandemic.","Zhao L, et al.","Front Public Health. 2023."
"A Cross-Sectional Study on Internet Addiction Among Adolescent Children of Parents With Mental Illness.","Sahanapriya GK, et al.","Indian J Psychol Med. 2021."
"The relationship between Internet addiction and depression among migrant children and left-behind children in China.","Guo J, et al.","Cyberpsychol Behav Soc Netw. 2012."
"Relationship between borderline personality symptoms and Internet addiction: The mediating effects of mental health problems.","Lu WH, et al.","J Behav Addict. 2017."
"Relationship between internet addiction and alexithymia among university students.","Baysan-Arslan S, et al.","Clin Invest Med. 2016."
"Burden of internet addiction, social anxiety and social phobia among University students, India.","Jaiswal A, et al.","J Family Med Prim Care. 2020."
"The comorbid psychiatric symptoms of Internet addiction: attention deficit and hyperactivity disorder (ADHD), depression, social phobia, and hostility.","Yen JY, et al.","J Adolesc Health. 2007."
"Associations between Fear of COVID-19, Depression, and Internet Addiction in South Korean Adults.","Lee JJ, et al.","Healthcare (Basel). 2022."
"Analysis of the mediating effects of self-efficacy and self-control between physical activity and Internet addiction among Chinese college students.","Du Z, et al.","Front Psychol. 2022."
"Depression Mediates the Relationship between Childhood Trauma and Internet Addiction in Female but Not Male Chinese Adolescents and Young Adults.","Dong X, et al.","J Clin Med. 2021."
"Deviant peer affiliation as a mediating variable in the relationship between family cohesion and adaptability and internet addiction among adolescents.","Sarour EO, et al.","Curr Psychol. 2022."
"Hierarchical Linear Model of Internet Addiction and Associated Risk Factors in Chinese Adolescents: A Longitudinal Study.","Li G.","Int J Environ Res Public Health. 2022."
"Profiles and sociodemographic correlates of Internet addiction in early adolescents in southern China.","Chi X, et al.","Addict Behav. 2020."
"Evaluation of the relationship between internet addiction and interpersonal relationships in university studentsin Japan.","Nagase S, et al.","Nihon Arukoru Yakubutsu Igakkai Zasshi. 2016."
"Internet addiction: reappraisal of an increasingly inadequate concept.","Starcevic V, et al.","CNS Spectr. 2017."
"Reliability and validity of the Korean version of the internet addiction test among college students.","Lee K, et al.","J Korean Med Sci. 2013."
"Prevalence, correlates, and network analysis of Internet addiction symptoms among Chinese pregnant and postpartum women.","Yang Y, et al.","J Affect Disord. 2022."
"Depression and Social Anxiety Predict Internet Use Disorder Symptoms in Children and Adolescents at 12-Month Follow-Up: Results From a Longitudinal Study.","Leo K, et al.","Front Psychol. 2021."
"The Mediating Roles of Emotional Regulation on Negative Emotion and Internet Addiction Among Chinese Adolescents From a Development Perspective.","Liang L, et al.","Front Psychiatry. 2021."
"The risk factors of Internet addiction--a survey of university freshmen.","Tsai HF, et al.","Psychiatry Res. 2009."
"Evaluation of a School-Based Program for Internet Addiction of Adolescents in Turkey.","Uysal G, et al.","J Addict Nurs. 2018."
"Internet Addiction and Its Associated Factors Among African High School and University Students: Systematic Review and Meta-Analysis.","Zewde EA, et al.","Front Psychol. 2022."
"Internet Addiction among Adolescents May Predict Self-Harm/Suicidal Behavior: A Prospective Study.","Pan PY, et al.","J Pediatr. 2018."
"Effect of Narrative Therapy-Based Group Psychological Counseling on Internet Addiction among Adolescents.","Gong Y, et al.","Iran J Public Health. 2022."
"Boredom proneness and its correlation with Internet addiction and Internet activities in adolescents with attention-deficit/hyperactivity disorder.","Chou WJ, et al.","Kaohsiung J Med Sci. 2018."
"[Internet Addiction During the Pandemic COVID-19: A New Paradigm?].","Nascimento S, et al.","Acta Med Port. 2021."
"Association between Internet Addiction and Application Usage among Junior High School Students: A Field Survey.","Kawabe K, et al.","Int J Environ Res Public Health. 2021."
"Serial Mediation Roles of Alexithymia and Loneliness in the Association Between Family Function and Internet Addiction Among Chinese College Students.","Zhao Y, et al.","Front Psychol. 2022."
"Internet Addiction among Junior Doctors: A Cross-sectional Study.","Prakash S.","Indian J Psychol Med. 2017."
"Associations of Personality Traits with Internet Addiction: A Cross-Cultural Meta-Analysis with a Multilingual Approach.","Mak KK, et al.","Cyberpsychol Behav Soc Netw. 2021."
"The role of school connectedness and maladaptive cognitions in the association between stress and Internet addiction: A serial mediation model.","Gao T, et al.","Perspect Psychiatr Care. 2019."
"[Addictive internet use as a comorbid disorder among clients of an adolescent psychiatry - prevalence and psychopathological symptoms].","Müller KW, et al.","Z Kinder Jugendpsychiatr Psychother. 2012."
"Association of harsh parenting and maltreatment with internet addiction, and the mediating role of bullying and social support.","Lo CKM, et al.","Child Abuse Negl. 2021."
"Internet Addiction of Young Greek Adults: Psychological Aspects and Information Privacy.","Grammenos P, et al.","Adv Exp Med Biol. 2017."
"Psychological Capital, College Adaptation, and Internet Addiction: An Analysis Based on Moderated Mediation Model.","Bi X, et al.","Front Psychiatry. 2021."
"Internet Addiction Among College Students in China: Prevalence and Psychosocial Correlates.","Chi X, et al.","Cyberpsychol Behav Soc Netw. 2016."
"The associations between aggressive behaviors and internet addiction and online activities in adolescents.","Ko CH, et al.","J Adolesc Health. 2009."
"Internet addiction in adolescents: Role of family, personality and comorbid psychopathology in school children in Eastern India.","Rathi M, et al.","Indian J Psychiatry. 2022."
"Internet addiction and sleep quality among Vietnamese youths.","Zhang MWB, et al.","Asian J Psychiatr. 2017."
"The relationship between impulsivity and Internet addiction in a sample of Chinese adolescents.","Cao F, et al.","Eur Psychiatry. 2007."
"Internet addiction in young people.","Ong SH, et al.","Ann Acad Med Singap. 2014."
"Prevalence and Risk Factors of Internet Addiction Among Employed Adults in Japan.","Tsumura H, et al.","J Epidemiol. 2018."
"The Roles of Primary Emotional Systems and Need Satisfaction in Problematic Internet and Smartphone Use: A Network Perspective.","Rozgonjuk D, et al.","Front Psychol. 2021."
"Adolescent Internet Addiction in Hong Kong: Prevalence, Change, and Correlates.","Shek DT, et al.","J Pediatr Adolesc Gynecol. 2016."
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","Tateno M, et al.","Psychiatry Investig. 2019."
"Design of a Guided Internet- and Mobile-Based Intervention for Internet Use Disorder-Study Protocol for a Two-Armed Randomized Controlled Trial.","Saruhanjan K, et al.","Front Psychiatry. 2020."
"Diagnostic Stability of Internet Addiction in Obsessive-compulsive Disorder: Data from a Naturalistic One-year Treatment Study.","Bipeta R, et al.","Innov Clin Neurosci. 2015."
"Cyberchondria and COVID-19 anxiety and internet addiction among nursing students.","Varer Akpinar C, et al.","Curr Psychol. 2023."
"Social Media Addiction and Poor Mental Health: Examining the Mediating Roles of Internet Addiction and Phubbing.","Ergün N, et al.","Psychol Rep. 2023."
"Can Cyberloafing and Internet Addiction Affect Organizational Information Security?","Hadlington L, et al.","Cyberpsychol Behav Soc Netw. 2017."
"The relationship between social support and Internet addiction among Chinese college freshmen: A mediated moderation model.","Lu X, et al.","Front Psychol. 2023."
"[Attachment Style, Motives for Use and Internet Addiction].","Eichenberg C, et al.","Psychiatr Prax. 2017."
"Molecular genetic associations between a prominent serotonin transporter gene polymorphism (5-HTTLPR/rs25531) and individual differences in tendencies toward autistic traits and generalized internet use disorder in China and Germany.","Zhang Y, et al.","Brain Behav. 2022."
"Perceived parental monitoring and adolescent internet addiction: A moderated mediation model.","Ding Q, et al.","Addict Behav. 2017."
"Offline Victimization, Psychological Morbidity, and Problematic Online Behavior among Chinese Secondary School Students.","Li X, et al.","Int J Environ Res Public Health. 2021."
"Psychometric properties of a Thai version internet addiction test.","Neelapaijit A, et al.","BMC Res Notes. 2018."
"Internet addiction, depression, anxiety and stress among first year medical students after COVID-19 lockdown: A cross sectional study in West Bengal, India.","Deb N, et al.","J Family Med Prim Care. 2022."
"Should DSM-V Designate ""Internet Addiction"" a Mental Disorder?","Pies R.","Psychiatry (Edgmont). 2009."
"Internet addiction and relationships with depression, anxiety, stress and academic performance among Egypt pharmacy students: a cross-sectional designed study.","Sayed M, et al.","BMC Public Health. 2022."
"Prevalence and associated factors of Internet addiction among undergraduate students at Al-Beheira Governorate, Egypt.","Salama B.","Int J Public Health. 2020."
"Internet addiction and its determinants among medical students.","Chaudhari B, et al.","Ind Psychiatry J. 2015."
"The role of social support on emotion dysregulation and Internet addiction among Chinese adolescents: A structural equation model.","Mo PKH, et al.","Addict Behav. 2018."
