"Title","Author_Info","Journal","Year","Label"
"Disordered gambling among Chinese casino employees.","Wu AM, et al.","J Gambl Stud",2008,"gambling"
"Affective impulsivity moderates the relationship between disordered gambling severity and attentional bias in electronic gaming machine (EGM) players.","Kim HS, et al.","J Behav Addict",2022,"gambling"
"Narcissistic Implications in Gambling Disorder: The Mediating Role of Emotion Dysregulation.","Rogier G, et al.","J Gambl Stud",2018,"gambling"
"Online Gambling Activity, Pay-to-Win Payments, Motivation to Gamble and Coping Strategies as Predictors of Gambling Disorder Among e-sports Bettors.","Lelonek-Kuleta B, et al.","J Gambl Stud",2021,"gambling"
"Understanding the Relationship Between Subjective Wellbeing and Gambling Behavior.","Farrell L.","J Gambl Stud",2018,"gambling"
"Daily Fantasy Sports Players: Gambling, Addiction, and Mental Health Problems.","Nower L, et al.","J Gambl Stud",2018,"gambling"
"Gambling disorder-related illegal acts: Regression model of associated factors.","Gorsane MA, et al.","J Behav Addict",2017,"gambling"
"Altered orbitofrontal sulcogyral patterns in gambling disorder: a multicenter study.","Li Y, et al.","Transl Psychiatry",2019,"gambling"
"Cued for risk: Evidence for an incentive sensitization framework to explain the interplay between stress and anxiety, substance abuse, and reward uncertainty in disordered gambling behavior.","Hellberg SN, et al.","Cogn Affect Behav Neurosci",2019,"gambling"
"Perfectionism predicts disordered eating and gambling via focused self-concept among those high in erroneous beliefs about their disordered behavior.","Tabri N, et al.","J Behav Addict",2021,"gambling"
"The dishonest gambler: Low HEXACO honesty-humility and gambling severity in a community sample of gamblers.","Kim HS, et al.","Personal Ment Health",2018,"gambling"
"Associations between recovery capital, spirituality, and DSM-5 symptom improvement in gambling disorder.","Gavriel-Fried B, et al.","Psychol Addict Behav",2020,"gambling"
"The road less travelled: moving from distribution to determinants in the study of gambling epidemiology.","Shaffer HJ, et al.","Can J Psychiatry",2004,"gambling"
"Challenging the exclusion of gambling disorder as a disability under the Americans with Disabilities Act.","Wade KV.","Duke Law J",2015,"gambling"
"Childhood maltreatment and disordered gambling in adulthood: disentangling causal and familial influences.","Dash GF, et al.","Psychol Med",2022,"gambling"
"Public Awareness and Practice of Responsible Gambling in Macao.","Tong KK, et al.","J Gambl Stud",2018,"gambling"
"Psychosocial risk factors in disordered gambling: A descriptive systematic overview of vulnerable populations.","Sharman S, et al.","Addict Behav",2019,"gambling"
"Gray-matter relationships to diagnostic and transdiagnostic features of drug and behavioral addictions.","Yip SW, et al.","Addict Biol",2018,"gambling"
"Is Sensation Seeking a correlate of excessive behaviors and behavioral addictions? A detailed examination of patients with Gambling Disorder and Internet Addiction.","Müller KW, et al.","Psychiatry Res",2016,"gambling"
"White matter tract integrity in treatment-resistant gambling disorder.","Chamberlain SR, et al.","Br J Psychiatry",2016,"gambling"
"A Randomized Clinical Trial Exploring Gambling Attitudes, Barriers to Treatment, and Efficacy of a Brief Motivational Intervention Among Ex-Offenders with Disordered Gambling.","Rosen LA, et al.","J Forensic Sci",2020,"gambling"
"Heterogeneity in Disordered Gambling: Decision-Making and Impulsivity in Gamblers Grouped by Preferred Form.","Sharman S, et al.","Front Psychiatry",2019,"gambling"
"A family study of pathological gambling.","Black DW, et al.","Psychiatry Res",2006,"gambling"
"The Temporal Relationship Between Faulty Gambling Cognitions and Gambling Severity in Young Adults.","Nicholson R, et al.","J Gambl Stud",2016,"gambling"
"Neural substrates of cue reactivity and craving in gambling disorder.","Limbrick-Oldfield EH, et al.","Transl Psychiatry",2017,"gambling"
"Reward-Related Decision-Making in Current and Past Disordered Gambling: Implications for Impulsive Choice and Risk Preference in the Maintenance of Gambling Disorder.","Schluter MG, et al.","Front Behav Neurosci",2021,"gambling"
"Do Gamers Play for Money? A Moderated Mediation of Gaming Motives, Relative Deprivation, and Upward Mobility.","King A, et al.","Int J Environ Res Public Health",2022,"gambling"
"Measuring Responsible Gambling amongst Players: Development of the Positive Play Scale.","Wood RT, et al.","Front Psychol",2017,"gambling"
"Gender- and age-stratified analyses of gambling disorder in Finland between 2011 and 2020 based on administrative registers.","Salonen AH, et al.","Nordisk Alkohol Nark",2022,"gambling"
"What makes people with gambling disorder undergo treatment? Patient and professional perspectives.","Wieczorek Ł, et al.","Nordisk Alkohol Nark",2018,"gambling"
"Contributions of Nicholas Martin to Gambling Disorder Research.","Slutske WS, et al.","Twin Res Hum Genet",2020,"gambling"
"Gambling and the onset of comorbid mental disorders: a longitudinal study evaluating severity and specific symptoms.","Parhami I, et al.","J Psychiatr Pract",2014,"gambling"
"Design and Measurement Properties of the Online Gambling Disorder Questionnaire (OGD-Q) in Spanish Adolescents.","González-Cabrera J, et al.","J Clin Med",2020,"gambling"
"Gambling Disorder in an Italian Population: Risk of Suicide Attempts and Associated Demographic-Clinical Factors using Electronic Health Records.","Pavarin RM, et al.","J Gambl Stud",2022,"gambling"
"Evaluating the Impact of Naltrexone on the Rat Gambling Task to Test Its Predictive Validity for Gambling Disorder.","Di Ciano P, et al.","PLoS One",2016,"gambling"
"Alterations in the Emotional Regulation Process in Gambling Addiction: The Role of Anger and Alexithymia.","Maniaci G, et al.","J Gambl Stud",2017,"gambling"
"Codependence with hypersexual and gambling disorder.","Crozier MK, et al.","J Behav Addict",2013,"gambling"
"The gambling disorder: family styles and cognitive dimensions.","Paolini D, et al.","Eur Rev Med Pharmacol Sci",2018,"gambling"
"Examining neural reactivity to gambling cues in the age of online betting.","Brevers D, et al.","Curr Behav Neurosci Rep",2019,"gambling"
"Intranasal as needed naloxone in the treatment of gambling disorder: A randomised controlled trial.","Alho H, et al.","Addict Behav",2022,"gambling"
"Genetic and environmental influences on disordered gambling in men and women.","Slutske WS, et al.","Arch Gen Psychiatry",2010,"gambling"
"Do Gender Norms Matter? General Strain Theory and a Gendered Analysis of Gambling Disorder among Chinese Married Couples.","Man PK, et al.","J Gambl Stud",2022,"gambling"
"Fortune or foe: the fatal harm caused by a gambling disorder.","Tse S, et al.","Addiction",2014,"gambling"
"Striatal presynaptic dopaminergic dysfunction in gambling disorder: A 123 I-FP-CIT SPECT study.","Pettorruso M, et al.","Addict Biol",2019,"gambling"
"The study of differences by region and type of gambling on the degree of gambling addiction in Japan.","Hayano S, et al.","Sci Rep",2021,"gambling"
"Recovery Capital and Symptom Improvement in Gambling Disorder: Correlations with Spirituality and Stressful Life Events in Younger but Not Older Adults.","Gavriel-Fried B, et al.","J Gambl Stud",2020,"gambling"
"Internet Gaming Disorder: Investigating the Clinical Relevance of a New Phenomenon.","Przybylski AK, et al.","Am J Psychiatry",2017,"gambling"
"Text Comprehension Analyses to Improve Assessment Accuracy: Demonstration Using Gambling Disorder Screening.","Peter SC, et al.","J Gambl Stud",2022,"gambling"
"Gambling disorder: estimated prevalence rates and risk factors in Macao.","Wu AM, et al.","Psychol Addict Behav",2014,"gambling"
"Personality dimensions in pathological gambling disorder and obsessive-compulsive disorder.","Kim SW, et al.","Psychiatry Res",2001,"gambling"
"Local area disadvantage and gambling involvement and disorder: Evidence for gene-environment correlation and interaction.","Slutske WS, et al.","J Abnorm Psychol",2015,"gambling"
"Essential fatty acids and Barratt impulsivity in gambling disorder.","Sanchez-Paez P, et al.","BMC Psychiatry",2020,"gambling"
"Drug-induced gambling disorder: A not so rare but underreported condition.","Lanteri PF, et al.","Psychiatry Res",2018,"gambling"
"Gambling addiction in the UK: don't blame GPs.","Blythe J.","BMJ",2023,"gambling"
"Langer's illusion of control and the cognitive model of disordered gambling.","Clark L, et al.","Addiction",2022,"gambling"
"Predicting disordered gambling across adolescence and young adulthood from polygenic contributions to Big 5 personality traits in a UK birth cohort.","Spychala KM, et al.","Addiction",2022,"gambling"
"An Examination of Comorbid Psychiatric Disorders in Disordered Gamblers Versus Other Substance-Related Disorders.","Nicholson R, et al.","J Gambl Stud",2019,"gambling"
"Ziprasidone in the treatment of bipolar disorder with comorbid obsessive-compulsive disorder and gambling disorder.","Gan Z, et al.","Bipolar Disord",2020,"gambling"
"Qualitative Descriptive Study of Illegal Behaviors among Those with Gambling Disorder in South Korea: Their Efforts for Recovery and Role of Mental Health Care Providers.","Kim S, et al.","Issues Ment Health Nurs",2022,"gambling"
"Brief overview of the WHO Collaborative Project on the Development of New International Screening and Diagnostic Instruments for Gaming Disorder and Gambling Disorder.","Carragher N, et al.","Addiction",2022,"gambling"
"Commentary on: Are we overpathologizing everyday life? A tenable blueprint for behavioral addiction research. On the slippery slopes: The case of gambling addiction.","Clark L.","J Behav Addict",2015,"gambling"
"[Gambling and money games disorder].","Moisan D, et al.","Rev Prat",2017,"gambling"
"Call to action for gambling disorder in the United States.","Weinstock J.","Addiction",2018,"gambling"
"Psychosocial correlates in treatment seeking gamblers: Differences in early age onset gamblers vs later age onset gamblers.","Sharman S, et al.","Addict Behav",2019,"gambling"
"An open naltrexone treatment study in pathological gambling disorder.","Kim SW, et al.","Int Clin Psychopharmacol",2001,"gambling"
"Gambling advertising during live televised male sporting events in Ireland: A descriptive study.","Columb D, et al.","Ir J Psychol Med",2020,"gambling"
"Gambling Disorder: Exploring Pre-treatment and In-treatment Dropout Predictors. A UK Study.","Ronzitti S, et al.","J Gambl Stud",2017,"gambling"
"Natural recovery and treatment-seeking in pathological gambling: results of two U.S. national surveys.","Slutske WS.","Am J Psychiatry",2006,"gambling"
"A closer look at the evidence for sex differences in the genetic and environmental influences on gambling in the national longitudinal study of adolescent health: from disordered to ordered gambling.","Slutske WS, et al.","Addiction",2014,"gambling"
"Gambling behaviour in adolescents with learning disorders.","Parker JD, et al.","J Gambl Stud",2013,"gambling"
"Integrative couple treatment for pathological gamblers with an emphasis on forgiveness processes: A case study with three couples.","Côté M, et al.","J Marital Fam Ther",2022,"gambling"
"Early intervention and identification of gambling disorder: a systematic literature review of strategies implemented by gambling operators.","Škařupová K, et al.","Cent Eur J Public Health",2020,"gambling"
"The prevalence of pathological gambling among college students: a meta-analytic synthesis, 2005-2013.","Nowak DE, et al.","J Gambl Stud",2014,"gambling"
"To chase or not to chase: A study on the role of mentalization and alcohol consumption in chasing behavior.","Nigro G, et al.","J Behav Addict",2019,"gambling"
"Reactive and proactive control mechanisms of response inhibition in gambling disorder.","Sharif-Razi M, et al.","Psychiatry Res",2019,"gambling"
"Differences in Emotion Regulation Considering Gender, Age, and Gambling Preferences in a Sample of Gambling Disorder Patients.","Sancho M, et al.","Front Psychiatry",2019,"gambling"
"Assessing the Relationship between Disordered Gamblers with Psychosis and Increased Gambling Severity: The Mediating Role of Impulsivity.","Kim HS, et al.","Can J Psychiatry",2018,"gambling"
"[Implications of Gambling disorder in DSM-5 in Sweden].","Nyberg F.","Lakartidningen",2018,"gambling"
"People with gambling disorder and risky alcohol habits benefit more from motivational interviewing than from cognitive behavioral group therapy.","Josephson H, et al.","PeerJ",2016,"gambling"
"A systematic review evaluating screening instruments for gambling disorder finds lack of adequate evidence.","Otto JL, et al.","J Clin Epidemiol",2020,"gambling"
"Subtypes of Pathological Gambling with Concurrent Illegal Behaviors.","Granero R, et al.","J Gambl Stud",2015,"gambling"
"Gambling problems and health functioning in individuals receiving disability.","Morasco BJ, et al.","Disabil Rehabil",2006,"gambling"
"Types of gambling and levels of harm: A UK study to assess severity of presentation in a treatment-seeking population.","Ronzitti S, et al.","J Behav Addict",2016,"gambling"
"Gambling behavior of student-athletes and a student cohort: what are the odds?","Weinstock J, et al.","J Gambl Stud",2007,"gambling"
